State_ID,State_Name,GeoLocation,P_ID,D_ID,Weather_ID
606086,Tennessee,"(35.68094058, -85.774490914)",6186,156086,306086
606087,Texas,"(31.827240407, -99.426770206)",6187,156087,306087
606088,Indiana,"(39.766910452, -86.149960194)",6188,156088,306088
606089,Pennsylvania,"(40.793730152, -77.860700294)",6189,156089,306089
606090,Louisiana,"(31.312660644, -92.445680071)",6190,156090,306090
606091,Hawaii,"(21.304850435, -157.857749403)",6191,156091,306091
606092,Pennsylvania,"(40.793730152, -77.860700294)",6192,156092,306092
606093,Ohio,"(40.060210141, -82.404260056)",6193,156093,306093
606094,New York,"(42.827001032, -75.543970427)",6194,156094,306094
606095,Indiana,"(39.766910452, -86.149960194)",6195,156095,306095
606096,New Mexico,"(34.520880952, -106.240580985)",6196,156096,306096
606097,South Carolina,"(33.998821303, -81.045371207)",6197,156097,306097
606098,New Jersey,"(40.130570048, -74.273691288)",6198,156098,306098
606099,Louisiana,"(31.312660644, -92.445680071)",6199,156099,306099
606100,North Dakota,"(47.475319779, -100.118421049)",6200,156100,306100
606101,Kentucky,"(37.645970271, -84.774971048)",6201,156101,306101
606102,California,"(37.638640123, -120.999999538)",6202,156102,306102
606103,Washington,"(47.522278629, -120.47001079)",6203,156103,306103
606104,South Dakota,"(44.353130053, -100.373530637)",6204,156104,306104
606105,District of Columbia,"(38.890371385, -77.031961127)",6205,156105,306105
606106,Alaska,"(64.845079957001, -147.722059036)",6206,156106,306106
606107,North Dakota,"(47.475319779, -100.118421049)",6207,156107,306107
606108,Rhode Island,"(41.708280193, -71.522470314)",6208,156108,306108
606109,Indiana,"(39.766910452, -86.149960194)",6209,156109,306109
606110,Idaho,"(43.682630005, -114.363730042)",6210,156110,306110
606111,Vermont,"(43.625381239, -72.517640791)",6211,156111,306111
606112,Georgia,"(32.839681093, -83.627580346)",6212,156112,306112
606113,Iowa,"(42.469400913, -93.816490556)",6213,156113,306113
606114,Pennsylvania,"(40.793730152, -77.860700294)",6214,156114,306114
606115,Hawaii,"(21.304850435, -157.857749403)",6215,156115,306115
606116,New York,"(42.827001032, -75.543970427)",6216,156116,306116
606117,Minnesota,"(46.355648736, -94.794200503)",6217,156117,306117
606118,Kentucky,"(37.645970271, -84.774971048)",6218,156118,306118
606119,Connecticut,"(41.56266102, -72.649840952)",6219,156119,306119
606120,Illinois,"(40.485010283, -88.997710178)",6220,156120,306120
606121,Washington,"(47.522278629, -120.47001079)",6221,156121,306121
606122,Pennsylvania,"(40.793730152, -77.860700294)",6222,156122,306122
606123,Indiana,"(39.766910452, -86.149960194)",6223,156123,306123
606124,Minnesota,"(46.355648736, -94.794200503)",6224,156124,306124
606125,Colorado,"(38.843840757, -106.133610921)",6225,156125,306125
606126,Utah,"(39.360700171, -111.587130635)",6226,156126,306126
606127,North Carolina,"(35.466220975, -79.159250463)",6227,156127,306127
606128,Vermont,"(43.625381239, -72.517640791)",6228,156128,306128
606129,North Dakota,"(47.475319779, -100.118421049)",6229,156129,306129
606130,Texas,"(31.827240407, -99.426770206)",6230,156130,306130
606131,Washington,"(47.522278629, -120.47001079)",6231,156131,306131
606132,Connecticut,"(41.56266102, -72.649840952)",6232,156132,306132
606133,Oregon,"(44.567449424, -120.155031326)",6233,156133,306133
606134,West Virginia,"(38.665510202, -80.712640135)",6234,156134,306134
606135,Colorado,"(38.843840757, -106.133610921)",6235,156135,306135
606136,Louisiana,"(31.312660644, -92.445680071)",6236,156136,306136
606137,Hawaii,"(21.304850435, -157.857749403)",6237,156137,306137
606138,Nebraska,"(41.641040988001, -99.365720623)",6238,156138,306138
606139,Louisiana,"(31.312660644, -92.445680071)",6239,156139,306139
606140,Maine,"(45.254228894001, -68.985031336)",6240,156140,306140
606141,Missouri,"(38.635790776, -92.566300053)",6241,156141,306141
606142,Pennsylvania,"(40.793730152, -77.860700294)",6242,156142,306142
606143,Wisconsin,"(44.393191174, -89.816370742)",6243,156143,306143
606144,Nebraska,"(41.641040988001, -99.365720623)",6244,156144,306144
606145,Indiana,"(39.766910452, -86.149960194)",6245,156145,306145
606146,South Dakota,"(44.353130053, -100.373530637)",6246,156146,306146
606147,Connecticut,"(41.56266102, -72.649840952)",6247,156147,306147
606148,Illinois,"(40.485010283, -88.997710178)",6248,156148,306148
606149,Texas,"(31.827240407, -99.426770206)",6249,156149,306149
606150,Oregon,"(44.567449424, -120.155031326)",6250,156150,306150
606151,Wisconsin,"(44.393191174, -89.816370742)",6251,156151,306151
606152,Alaska,"(64.845079957001, -147.722059036)",6252,156152,306152
606153,Arkansas,"(34.748650124, -92.274490743)",6253,156153,306153
606154,Arkansas,"(34.748650124, -92.274490743)",6254,156154,306154
606155,Connecticut,"(41.56266102, -72.649840952)",6255,156155,306155
606156,Massachusetts,"(42.27687047, -72.082690675)",6256,156156,306156
606157,Texas,"(31.827240407, -99.426770206)",6257,156157,306157
606158,Oklahoma,"(35.472031356, -97.521070214)",6258,156158,306158
606159,South Carolina,"(33.998821303, -81.045371207)",6259,156159,306159
606160,New Jersey,"(40.130570048, -74.273691288)",6260,156160,306160
606161,Vermont,"(43.625381239, -72.517640791)",6261,156161,306161
606162,Hawaii,"(21.304850435, -157.857749403)",6262,156162,306162
606163,Missouri,"(38.635790776, -92.566300053)",6263,156163,306163
606164,Florida,"(28.932040377, -81.928960539)",6264,156164,306164
606165,Indiana,"(39.766910452, -86.149960194)",6265,156165,306165
606166,Delaware,"(39.008830667, -75.577741168)",6266,156166,306166
606167,Rhode Island,"(41.708280193, -71.522470314)",6267,156167,306167
606168,South Carolina,"(33.998821303, -81.045371207)",6268,156168,306168
606169,Maryland,"(39.290580964, -76.609260111)",6269,156169,306169
606170,Nevada,"(39.49324039, -117.071840564)",6270,156170,306170
606171,Iowa,"(42.469400913, -93.816490556)",6271,156171,306171
606172,District of Columbia,"(38.890371385, -77.031961127)",6272,156172,306172
606173,Florida,"(28.932040377, -81.928960539)",6273,156173,306173
606174,Maryland,"(39.290580964, -76.609260111)",6274,156174,306174
606175,Vermont,"(43.625381239, -72.517640791)",6275,156175,306175
606176,Connecticut,"(41.56266102, -72.649840952)",6276,156176,306176
606177,Florida,"(28.932040377, -81.928960539)",6277,156177,306177
606178,New Mexico,"(34.520880952, -106.240580985)",6278,156178,306178
606179,District of Columbia,"(38.890371385, -77.031961127)",6279,156179,306179
606180,Illinois,"(40.485010283, -88.997710178)",6280,156180,306180
606181,North Dakota,"(47.475319779, -100.118421049)",6281,156181,306181
606182,North Dakota,"(47.475319779, -100.118421049)",6282,156182,306182
606183,Nebraska,"(41.641040988001, -99.365720623)",6283,156183,306183
606184,Iowa,"(42.469400913, -93.816490556)",6284,156184,306184
606185,Maryland,"(39.290580964, -76.609260111)",6285,156185,306185
606186,Maryland,"(39.290580964, -76.609260111)",6286,156186,306186
606187,Indiana,"(39.766910452, -86.149960194)",6287,156187,306187
606188,Kentucky,"(37.645970271, -84.774971048)",6288,156188,306188
606189,Nebraska,"(41.641040988001, -99.365720623)",6289,156189,306189
606190,Alabama,"(32.840571122, -86.631860762)",6290,156190,306190
606191,Missouri,"(38.635790776, -92.566300053)",6291,156191,306191
606192,Montana,"(47.066528972, -109.424420645)",6292,156192,306192
606193,District of Columbia,"(38.890371385, -77.031961127)",6293,156193,306193
606194,Florida,"(28.932040377, -81.928960539)",6294,156194,306194
606195,New York,"(42.827001032, -75.543970427)",6295,156195,306195
606196,Louisiana,"(31.312660644, -92.445680071)",6296,156196,306196
606197,Indiana,"(39.766910452, -86.149960194)",6297,156197,306197
606198,New York,"(42.827001032, -75.543970427)",6298,156198,306198
606199,Illinois,"(40.485010283, -88.997710178)",6299,156199,306199
606200,West Virginia,"(38.665510202, -80.712640135)",6300,156200,306200
606201,Michigan,"(44.661319543001, -84.71439027)",6301,156201,306201
606202,Hawaii,"(21.304850435, -157.857749403)",6302,156202,306202
606203,Mississippi,"(32.745510099, -89.538030825)",6303,156203,306203
606204,North Dakota,"(47.475319779, -100.118421049)",6304,156204,306204
606205,Maine,"(45.254228894001, -68.985031336)",6305,156205,306205
606206,Rhode Island,"(41.708280193, -71.522470314)",6306,156206,306206
606207,South Dakota,"(44.353130053, -100.373530637)",6307,156207,306207
606208,Florida,"(28.932040377, -81.928960539)",6308,156208,306208
606209,New Jersey,"(40.130570048, -74.273691288)",6309,156209,306209
606210,Idaho,"(43.682630005, -114.363730042)",6310,156210,306210
606211,Florida,"(28.932040377, -81.928960539)",6311,156211,306211
606212,Colorado,"(38.843840757, -106.133610921)",6312,156212,306212
606213,Ohio,"(40.060210141, -82.404260056)",6313,156213,306213
606214,Arkansas,"(34.748650124, -92.274490743)",6314,156214,306214
606215,Alabama,"(32.840571122, -86.631860762)",6315,156215,306215
606216,Louisiana,"(31.312660644, -92.445680071)",6316,156216,306216
606217,Wyoming,"(43.235541343, -108.109830353)",6317,156217,306217
606218,Missouri,"(38.635790776, -92.566300053)",6318,156218,306218
606219,Kansas,"(38.3477403, -98.200781227)",6319,156219,306219
606220,Tennessee,"(35.68094058, -85.774490914)",6320,156220,306220
606221,Wyoming,"(43.235541343, -108.109830353)",6321,156221,306221
606222,West Virginia,"(38.665510202, -80.712640135)",6322,156222,306222
606223,Kentucky,"(37.645970271, -84.774971048)",6323,156223,306223
606224,Indiana,"(39.766910452, -86.149960194)",6324,156224,306224
606225,New York,"(42.827001032, -75.543970427)",6325,156225,306225
606226,Louisiana,"(31.312660644, -92.445680071)",6326,156226,306226
606227,Tennessee,"(35.68094058, -85.774490914)",6327,156227,306227
606228,Louisiana,"(31.312660644, -92.445680071)",6328,156228,306228
606229,North Carolina,"(35.466220975, -79.159250463)",6329,156229,306229
606230,New Hampshire,"(43.655950113, -71.50036092)",6330,156230,306230
606231,Massachusetts,"(42.27687047, -72.082690675)",6331,156231,306231
606232,New York,"(42.827001032, -75.543970427)",6332,156232,306232
606233,Alabama,"(32.840571122, -86.631860762)",6333,156233,306233
606234,Maryland,"(39.290580964, -76.609260111)",6334,156234,306234
606235,Kentucky,"(37.645970271, -84.774971048)",6335,156235,306235
606236,Nebraska,"(41.641040988001, -99.365720623)",6336,156236,306236
606237,Arkansas,"(34.748650124, -92.274490743)",6337,156237,306237
606238,Alaska,"(64.845079957001, -147.722059036)",6338,156238,306238
606239,Wyoming,"(43.235541343, -108.109830353)",6339,156239,306239
606240,Vermont,"(43.625381239, -72.517640791)",6340,156240,306240
606241,Oklahoma,"(35.472031356, -97.521070214)",6341,156241,306241
606242,Georgia,"(32.839681093, -83.627580346)",6342,156242,306242
606243,Ohio,"(40.060210141, -82.404260056)",6343,156243,306243
606244,Tennessee,"(35.68094058, -85.774490914)",6344,156244,306244
606245,California,"(37.638640123, -120.999999538)",6345,156245,306245
606246,District of Columbia,"(38.890371385, -77.031961127)",6346,156246,306246
606247,Alabama,"(32.840571122, -86.631860762)",6347,156247,306247
606248,Michigan,"(44.661319543001, -84.71439027)",6348,156248,306248
606249,Oklahoma,"(35.472031356, -97.521070214)",6349,156249,306249
606250,Ohio,"(40.060210141, -82.404260056)",6350,156250,306250
606251,Oregon,"(44.567449424, -120.155031326)",6351,156251,306251
606252,Michigan,"(44.661319543001, -84.71439027)",6352,156252,306252
606253,Idaho,"(43.682630005, -114.363730042)",6353,156253,306253
606254,Tennessee,"(35.68094058, -85.774490914)",6354,156254,306254
606255,Maryland,"(39.290580964, -76.609260111)",6355,156255,306255
606256,South Carolina,"(33.998821303, -81.045371207)",6356,156256,306256
606257,Georgia,"(32.839681093, -83.627580346)",6357,156257,306257
606258,Rhode Island,"(41.708280193, -71.522470314)",6358,156258,306258
606259,Alabama,"(32.840571122, -86.631860762)",6359,156259,306259
606260,Iowa,"(42.469400913, -93.816490556)",6360,156260,306260
606261,Michigan,"(44.661319543001, -84.71439027)",6361,156261,306261
606262,Rhode Island,"(41.708280193, -71.522470314)",6362,156262,306262
606263,Oregon,"(44.567449424, -120.155031326)",6363,156263,306263
606264,Ohio,"(40.060210141, -82.404260056)",6364,156264,306264
606265,Oklahoma,"(35.472031356, -97.521070214)",6365,156265,306265
606266,New Mexico,"(34.520880952, -106.240580985)",6366,156266,306266
606267,California,"(37.638640123, -120.999999538)",6367,156267,306267
606268,Washington,"(47.522278629, -120.47001079)",6368,156268,306268
606269,Delaware,"(39.008830667, -75.577741168)",6369,156269,306269
606270,Colorado,"(38.843840757, -106.133610921)",6370,156270,306270
606271,Nebraska,"(41.641040988001, -99.365720623)",6371,156271,306271
606272,Mississippi,"(32.745510099, -89.538030825)",6372,156272,306272
606273,Alabama,"(32.840571122, -86.631860762)",6373,156273,306273
606274,Delaware,"(39.008830667, -75.577741168)",6374,156274,306274
606275,Wyoming,"(43.235541343, -108.109830353)",6375,156275,306275
606276,California,"(37.638640123, -120.999999538)",6376,156276,306276
606277,New York,"(42.827001032, -75.543970427)",6377,156277,306277
606278,Alaska,"(64.845079957001, -147.722059036)",6378,156278,306278
606279,Indiana,"(39.766910452, -86.149960194)",6379,156279,306279
606280,California,"(37.638640123, -120.999999538)",6380,156280,306280
606281,Tennessee,"(35.68094058, -85.774490914)",6381,156281,306281
606282,Maryland,"(39.290580964, -76.609260111)",6382,156282,306282
606283,Florida,"(28.932040377, -81.928960539)",6383,156283,306283
606284,Missouri,"(38.635790776, -92.566300053)",6384,156284,306284
606285,New Mexico,"(34.520880952, -106.240580985)",6385,156285,306285
606286,Rhode Island,"(41.708280193, -71.522470314)",6386,156286,306286
606287,Mississippi,"(32.745510099, -89.538030825)",6387,156287,306287
606288,Michigan,"(44.661319543001, -84.71439027)",6388,156288,306288
606289,Idaho,"(43.682630005, -114.363730042)",6389,156289,306289
606290,Connecticut,"(41.56266102, -72.649840952)",6390,156290,306290
606291,Wyoming,"(43.235541343, -108.109830353)",6391,156291,306291
606292,Arkansas,"(34.748650124, -92.274490743)",6392,156292,306292
606293,Georgia,"(32.839681093, -83.627580346)",6393,156293,306293
606294,District of Columbia,"(38.890371385, -77.031961127)",6394,156294,306294
606295,Mississippi,"(32.745510099, -89.538030825)",6395,156295,306295
606296,Colorado,"(38.843840757, -106.133610921)",6396,156296,306296
606297,District of Columbia,"(38.890371385, -77.031961127)",6397,156297,306297
606298,Alaska,"(64.845079957001, -147.722059036)",6398,156298,306298
606299,Kansas,"(38.3477403, -98.200781227)",6399,156299,306299
606300,New Hampshire,"(43.655950113, -71.50036092)",6400,156300,306300
606301,West Virginia,"(38.665510202, -80.712640135)",6401,156301,306301
606302,Massachusetts,"(42.27687047, -72.082690675)",6402,156302,306302
606303,Kansas,"(38.3477403, -98.200781227)",6403,156303,306303
606304,Nevada,"(39.49324039, -117.071840564)",6404,156304,306304
606305,Maryland,"(39.290580964, -76.609260111)",6405,156305,306305
606306,Mississippi,"(32.745510099, -89.538030825)",6406,156306,306306
606307,Utah,"(39.360700171, -111.587130635)",6407,156307,306307
606308,Maryland,"(39.290580964, -76.609260111)",6408,156308,306308
606309,Iowa,"(42.469400913, -93.816490556)",6409,156309,306309
606310,Iowa,"(42.469400913, -93.816490556)",6410,156310,306310
606311,Arizona,"(34.86597028, -111.763811277)",6411,156311,306311
606312,Hawaii,"(21.304850435, -157.857749403)",6412,156312,306312
606313,Utah,"(39.360700171, -111.587130635)",6413,156313,306313
606314,Texas,"(31.827240407, -99.426770206)",6414,156314,306314
606315,Hawaii,"(21.304850435, -157.857749403)",6415,156315,306315
606316,West Virginia,"(38.665510202, -80.712640135)",6416,156316,306316
606317,Florida,"(28.932040377, -81.928960539)",6417,156317,306317
606318,Washington,"(47.522278629, -120.47001079)",6418,156318,306318
606319,Wisconsin,"(44.393191174, -89.816370742)",6419,156319,306319
606320,Washington,"(47.522278629, -120.47001079)",6420,156320,306320
606321,South Carolina,"(33.998821303, -81.045371207)",6421,156321,306321
