Survey_ID,Response_ID,Response_Year,Response_Month,Class
506150,406150,2013,5,Physical Activity
506151,406151,2012,10,Physical Activity
506152,406152,2014,7,Obesity / Weight Status
506153,406153,2014,5,Physical Activity
506154,406154,2013,10,Physical Activity
506155,406155,2014,4,Physical Activity
506156,406156,2011,5,Obesity / Weight Status
506157,406157,2011,7,Obesity / Weight Status
506158,406158,2015,11,Obesity / Weight Status
506159,406159,2011,1,Physical Activity
506160,406160,2011,2,Physical Activity
506161,406161,2012,3,Obesity / Weight Status
506162,406162,2013,5,Physical Activity
506163,406163,2013,9,Obesity / Weight Status
506164,406164,2013,12,Physical Activity
506165,406165,2014,11,Obesity / Weight Status
506166,406166,2013,10,Physical Activity
506167,406167,2011,11,Physical Activity
506168,406168,2015,1,Obesity / Weight Status
506169,406169,2011,9,Physical Activity
506170,406170,2015,6,Physical Activity
506171,406171,2015,7,Physical Activity
506172,406172,2015,9,Physical Activity
506173,406173,2011,8,Physical Activity
506174,406174,2012,6,Obesity / Weight Status
506175,406175,2013,7,Physical Activity
506176,406176,2015,8,Physical Activity
506177,406177,2011,4,Obesity / Weight Status
506178,406178,2013,5,Physical Activity
506179,406179,2012,6,Physical Activity
506180,406180,2013,5,Obesity / Weight Status
506181,406181,2013,11,Physical Activity
506182,406182,2015,2,Physical Activity
506183,406183,2013,1,Obesity / Weight Status
506184,406184,2011,10,Obesity / Weight Status
506185,406185,2015,12,Obesity / Weight Status
506186,406186,2015,11,Physical Activity
506187,406187,2011,2,Physical Activity
506188,406188,2013,7,Physical Activity
506189,406189,2015,10,Physical Activity
506190,406190,2012,10,Obesity / Weight Status
506191,406191,2012,3,Physical Activity
506192,406192,2015,3,Physical Activity
506193,406193,2014,11,Obesity / Weight Status
506194,406194,2011,5,Physical Activity
506195,406195,2011,9,Physical Activity
506196,406196,2011,7,Physical Activity
506197,406197,2011,6,Obesity / Weight Status
506198,406198,2012,2,Obesity / Weight Status
506199,406199,2015,11,Physical Activity
506200,406200,2013,3,Obesity / Weight Status
506201,406201,2011,6,Physical Activity
506202,406202,2011,7,Physical Activity
506203,406203,2015,5,Obesity / Weight Status
506204,406204,2015,7,Obesity / Weight Status
506205,406205,2011,12,Obesity / Weight Status
506206,406206,2015,1,Physical Activity
506207,406207,2011,11,Physical Activity
506208,406208,2011,11,Physical Activity
506209,406209,2013,3,Obesity / Weight Status
506210,406210,2012,9,Obesity / Weight Status
506211,406211,2015,8,Physical Activity
506212,406212,2011,9,Obesity / Weight Status
506213,406213,2015,10,Obesity / Weight Status
506214,406214,2013,12,Obesity / Weight Status
506215,406215,2011,7,Physical Activity
506216,406216,2011,1,Physical Activity
506217,406217,2012,9,Physical Activity
506218,406218,2012,4,Obesity / Weight Status
506219,406219,2013,2,Physical Activity
506220,406220,2011,11,Obesity / Weight Status
506221,406221,2011,7,Obesity / Weight Status
506222,406222,2015,8,Physical Activity
506223,406223,2011,10,Physical Activity
506224,406224,2014,8,Obesity / Weight Status
506225,406225,2015,2,Physical Activity
506226,406226,2012,5,Obesity / Weight Status
506227,406227,2015,11,Physical Activity
506228,406228,2012,8,Physical Activity
506229,406229,2013,12,Obesity / Weight Status
506230,406230,2011,12,Physical Activity
506231,406231,2015,7,Physical Activity
506232,406232,2012,10,Obesity / Weight Status
506233,406233,2013,4,Obesity / Weight Status
506234,406234,2011,10,Obesity / Weight Status
506235,406235,2013,11,Obesity / Weight Status
506236,406236,2015,1,Obesity / Weight Status
506237,406237,2013,6,Obesity / Weight Status
506238,406238,2012,1,Obesity / Weight Status
506239,406239,2011,5,Physical Activity
506240,406240,2015,10,Physical Activity
506241,406241,2012,12,Obesity / Weight Status
506242,406242,2012,6,Obesity / Weight Status
506243,406243,2011,9,Physical Activity
506244,406244,2013,6,Physical Activity
506245,406245,2011,1,Physical Activity
506246,406246,2012,10,Physical Activity
506247,406247,2014,8,Physical Activity
506248,406248,2015,8,Obesity / Weight Status
506249,406249,2015,7,Physical Activity
506250,406250,2012,9,Physical Activity
506251,406251,2011,5,Physical Activity
506252,406252,2011,2,Physical Activity
506253,406253,2013,1,Physical Activity
506254,406254,2014,1,Obesity / Weight Status
506255,406255,2011,11,Physical Activity
506256,406256,2015,10,Obesity / Weight Status
506257,406257,2011,6,Physical Activity
506258,406258,2014,6,Physical Activity
506259,406259,2013,11,Physical Activity
506260,406260,2011,2,Physical Activity
506261,406261,2015,8,Obesity / Weight Status
506262,406262,2013,11,Obesity / Weight Status
506263,406263,2014,9,Obesity / Weight Status
506264,406264,2015,3,Obesity / Weight Status
506265,406265,2012,6,Obesity / Weight Status
506266,406266,2013,3,Obesity / Weight Status
506267,406267,2013,3,Physical Activity
506268,406268,2011,1,Physical Activity
506269,406269,2015,6,Physical Activity
506270,406270,2011,5,Physical Activity
506271,406271,2011,3,Physical Activity
506272,406272,2011,5,Obesity / Weight Status
506273,406273,2012,2,Physical Activity
506274,406274,2015,3,Physical Activity
506275,406275,2014,10,Physical Activity
506276,406276,2011,12,Physical Activity
506277,406277,2011,2,Physical Activity
506278,406278,2015,1,Obesity / Weight Status
506279,406279,2011,8,Physical Activity
506280,406280,2015,6,Physical Activity
506281,406281,2012,9,Obesity / Weight Status
506282,406282,2011,1,Physical Activity
506283,406283,2015,12,Obesity / Weight Status
506284,406284,2015,8,Physical Activity
506285,406285,2015,6,Physical Activity
506286,406286,2012,11,Physical Activity
506287,406287,2011,4,Physical Activity
506288,406288,2012,7,Physical Activity
506289,406289,2011,5,Physical Activity
506290,406290,2015,11,Physical Activity
506291,406291,2011,1,Physical Activity
506292,406292,2014,6,Obesity / Weight Status
506293,406293,2013,5,Physical Activity
506294,406294,2012,2,Obesity / Weight Status
506295,406295,2012,8,Physical Activity
506296,406296,2011,1,Physical Activity
506297,406297,2014,12,Physical Activity
506298,406298,2015,3,Physical Activity
506299,406299,2014,7,Obesity / Weight Status
506300,406300,2013,11,Obesity / Weight Status
506301,406301,2011,10,Physical Activity
506302,406302,2011,5,Physical Activity
506303,406303,2013,4,Physical Activity
506304,406304,2014,11,Physical Activity
506305,406305,2011,1,Physical Activity
506306,406306,2013,1,Physical Activity
506307,406307,2015,2,Physical Activity
506308,406308,2011,7,Physical Activity
506309,406309,2011,2,Obesity / Weight Status
506310,406310,2011,12,Obesity / Weight Status
506311,406311,2013,6,Obesity / Weight Status
506312,406312,2015,11,Obesity / Weight Status
506313,406313,2015,1,Physical Activity
506314,406314,2014,9,Obesity / Weight Status
506315,406315,2013,10,Physical Activity
506316,406316,2011,10,Obesity / Weight Status
506317,406317,2011,8,Physical Activity
506318,406318,2011,11,Obesity / Weight Status
506319,406319,2014,12,Obesity / Weight Status
506320,406320,2015,3,Physical Activity
506321,406321,2011,3,Physical Activity
506322,406322,2015,3,Obesity / Weight Status
506323,406323,2012,2,Physical Activity
506324,406324,2015,12,Obesity / Weight Status
506325,406325,2015,5,Physical Activity
506326,406326,2011,1,Obesity / Weight Status
506327,406327,2015,1,Obesity / Weight Status
506328,406328,2011,9,Obesity / Weight Status
506329,406329,2014,7,Obesity / Weight Status
506330,406330,2012,5,Obesity / Weight Status
506331,406331,2014,8,Physical Activity
506332,406332,2015,5,Obesity / Weight Status
506333,406333,2011,9,Obesity / Weight Status
506334,406334,2013,5,Physical Activity
506335,406335,2014,12,Obesity / Weight Status
506336,406336,2013,8,Obesity / Weight Status
506337,406337,2013,8,Physical Activity
506338,406338,2011,9,Obesity / Weight Status
506339,406339,2013,5,Physical Activity
506340,406340,2011,1,Physical Activity
506341,406341,2015,11,Obesity / Weight Status
506342,406342,2013,9,Obesity / Weight Status
506343,406343,2013,9,Physical Activity
506344,406344,2015,3,Physical Activity
506345,406345,2015,1,Physical Activity
506346,406346,2014,5,Obesity / Weight Status
506347,406347,2012,9,Physical Activity
506348,406348,2015,7,Obesity / Weight Status
506349,406349,2011,8,Physical Activity
506350,406350,2011,7,Physical Activity
506351,406351,2013,9,Physical Activity
506352,406352,2013,9,Physical Activity
506353,406353,2011,9,Obesity / Weight Status
506354,406354,2014,12,Obesity / Weight Status
506355,406355,2014,9,Obesity / Weight Status
506356,406356,2011,11,Physical Activity
506357,406357,2013,9,Physical Activity
506358,406358,2015,12,Physical Activity
506359,406359,2015,6,Physical Activity
506360,406360,2013,4,Obesity / Weight Status
506361,406361,2015,9,Physical Activity
506362,406362,2015,11,Obesity / Weight Status
506363,406363,2014,4,Physical Activity
506364,406364,2012,7,Obesity / Weight Status
506365,406365,2011,9,Physical Activity
506366,406366,2011,3,Physical Activity
506367,406367,2011,10,Physical Activity
506368,406368,2015,12,Physical Activity
506369,406369,2011,7,Obesity / Weight Status
506370,406370,2013,7,Obesity / Weight Status
506371,406371,2011,5,Obesity / Weight Status
506372,406372,2011,8,Physical Activity
506373,406373,2015,7,Physical Activity
506374,406374,2015,3,Obesity / Weight Status
506375,406375,2015,3,Physical Activity
506376,406376,2011,3,Physical Activity
506377,406377,2013,1,Physical Activity
506378,406378,2011,10,Physical Activity
506379,406379,2011,11,Obesity / Weight Status
506380,406380,2014,1,Physical Activity
506381,406381,2013,5,Physical Activity
506382,406382,2013,8,Physical Activity
506383,406383,2013,12,Physical Activity
506384,406384,2015,3,Physical Activity
506385,406385,2011,2,Obesity / Weight Status
506386,406386,2015,4,Physical Activity
506387,406387,2011,6,Physical Activity
506388,406388,2013,6,Physical Activity
506389,406389,2013,12,Obesity / Weight Status
506390,406390,2012,2,Physical Activity
506391,406391,2012,10,Obesity / Weight Status
506392,406392,2011,7,Physical Activity
506393,406393,2015,8,Physical Activity
506394,406394,2011,3,Physical Activity
506395,406395,2015,2,Physical Activity
506396,406396,2011,8,Physical Activity
506397,406397,2011,2,Physical Activity
506398,406398,2011,4,Obesity / Weight Status
506399,406399,2014,5,Obesity / Weight Status
506400,406400,2011,6,Physical Activity
506401,406401,2013,5,Obesity / Weight Status
506402,406402,2013,2,Physical Activity
506403,406403,2012,1,Physical Activity
506404,406404,2015,3,Physical Activity
506405,406405,2013,7,Obesity / Weight Status
506406,406406,2014,9,Obesity / Weight Status
506407,406407,2011,11,Obesity / Weight Status
506408,406408,2013,2,Physical Activity
506409,406409,2011,8,Physical Activity
506410,406410,2013,9,Physical Activity
506411,406411,2015,2,Physical Activity
506412,406412,2015,2,Physical Activity
506413,406413,2015,8,Obesity / Weight Status
506414,406414,2013,4,Physical Activity
506415,406415,2015,1,Physical Activity
506416,406416,2015,9,Physical Activity
506417,406417,2011,5,Physical Activity
506418,406418,2013,3,Physical Activity
506419,406419,2013,11,Obesity / Weight Status
506420,406420,2013,8,Physical Activity
506421,406421,2011,8,Obesity / Weight Status
506422,406422,2013,11,Obesity / Weight Status
506423,406423,2015,6,Obesity / Weight Status
506424,406424,2011,5,Physical Activity
506425,406425,2012,4,Physical Activity
506426,406426,2011,10,Physical Activity
506427,406427,2014,2,Obesity / Weight Status
506428,406428,2013,6,Physical Activity
506429,406429,2015,12,Obesity / Weight Status
506430,406430,2017,5,Obesity / Weight Status
506431,406431,2017,4,Physical Activity
506432,406432,2017,8,Fruits and Vegetables
506433,406433,2017,8,Physical Activity
506434,406434,2017,4,Obesity / Weight Status
506435,406435,2017,2,Fruits and Vegetables
506436,406436,2017,5,Physical Activity
506437,406437,2017,10,Fruits and Vegetables
506438,406438,2014,7,Obesity / Weight Status
506439,406439,2017,8,Fruits and Vegetables
506440,406440,2017,2,Physical Activity
506441,406441,2013,8,Obesity / Weight Status
506442,406442,2015,12,Physical Activity
506443,406443,2017,6,Obesity / Weight Status
506444,406444,2015,3,Physical Activity
506445,406445,2017,3,Physical Activity
506446,406446,2015,4,Physical Activity
506447,406447,2017,3,Physical Activity
506448,406448,2011,7,Physical Activity
506449,406449,2017,1,Physical Activity
506450,406450,2017,5,Physical Activity
506451,406451,2017,8,Fruits and Vegetables
506452,406452,2013,2,Physical Activity
506453,406453,2013,6,Obesity / Weight Status
506454,406454,2017,3,Obesity / Weight Status
506455,406455,2011,6,Obesity / Weight Status
506456,406456,2017,11,Obesity / Weight Status
506457,406457,2013,5,Physical Activity
506458,406458,2015,2,Physical Activity
506459,406459,2015,4,Physical Activity
506460,406460,2017,11,Physical Activity
506461,406461,2011,9,Physical Activity
506462,406462,2013,6,Physical Activity
506463,406463,2017,9,Physical Activity
506464,406464,2017,7,Obesity / Weight Status
506465,406465,2011,11,Physical Activity
506466,406466,2017,10,Physical Activity
506467,406467,2017,3,Physical Activity
506468,406468,2017,1,Physical Activity
506469,406469,2017,7,Physical Activity
506470,406470,2011,10,Physical Activity
506471,406471,2015,5,Physical Activity
506472,406472,2017,12,Fruits and Vegetables
506473,406473,2017,9,Obesity / Weight Status
506474,406474,2017,5,Physical Activity
506475,406475,2017,9,Physical Activity
506476,406476,2017,3,Obesity / Weight Status
506477,406477,2017,8,Fruits and Vegetables
506478,406478,2017,3,Physical Activity
506479,406479,2017,7,Fruits and Vegetables
506480,406480,2017,10,Physical Activity
506481,406481,2012,4,Obesity / Weight Status
506482,406482,2011,3,Physical Activity
506483,406483,2017,6,Fruits and Vegetables
506484,406484,2017,6,Physical Activity
506485,406485,2017,4,Physical Activity
506486,406486,2017,3,Physical Activity
506487,406487,2017,11,Fruits and Vegetables
506488,406488,2017,8,Obesity / Weight Status
506489,406489,2017,10,Physical Activity
506490,406490,2013,7,Physical Activity
506491,406491,2017,1,Physical Activity
506492,406492,2015,9,Obesity / Weight Status
