Activity_ID,P_ID,Duration,Activity_Type,Frequency
53503,3603,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53504,3604,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53505,3605,Upto 450,Everything,7
53506,3606,Upto 80,Running,2
53507,3607,Upto 175,Power Lifter,3
53508,3608,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53509,3609,Upto 275,Cross Fit / Calisthenics,5
53510,3610,Upto 450,Everything,7
53511,3611,Upto 215,Muscle Training,4
53512,3612,Upto 450,Everything,7
53513,3613,Upto 80,Running,2
53514,3614,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53515,3615,Upto 300,HIT,6
53516,3616,Upto 215,Muscle Training,4
53517,3617,Upto 45,Cardio,1
53518,3618,Upto 275,Cross Fit / Calisthenics,5
53519,3619,Upto 175,Power Lifter,3
53520,3620,Upto 275,Cross Fit / Calisthenics,5
53521,3621,Upto 215,Muscle Training,4
53522,3622,Upto 175,Power Lifter,3
53523,3623,Upto 45,Cardio,1
53524,3624,Upto 80,Running,2
53525,3625,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53526,3626,Upto 300,HIT,6
53527,3627,Upto 175,Power Lifter,3
53528,3628,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53529,3629,Upto 45,Cardio,1
53530,3630,Upto 300,HIT,6
53531,3631,Upto 45,Cardio,1
53532,3632,Upto 300,HIT,6
53533,3633,Upto 275,Cross Fit / Calisthenics,5
53534,3634,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53535,3635,Upto 275,Cross Fit / Calisthenics,5
53536,3636,Upto 215,Muscle Training,4
53537,3637,Upto 175,Power Lifter,3
53538,3638,Upto 175,Power Lifter,3
53539,3639,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53540,3640,Upto 45,Cardio,1
53541,3641,Upto 80,Running,2
53542,3642,Upto 80,Running,2
53543,3643,Upto 300,HIT,6
53544,3644,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53545,3645,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53546,3646,Upto 45,Cardio,1
53547,3647,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53548,3648,Upto 80,Running,2
53549,3649,Upto 275,Cross Fit / Calisthenics,5
53550,3650,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53551,3651,Upto 300,HIT,6
53552,3652,Upto 215,Muscle Training,4
53553,3653,Upto 275,Cross Fit / Calisthenics,5
53554,3654,Upto 450,Everything,7
53555,3655,Upto 450,Everything,7
53556,3656,Upto 275,Cross Fit / Calisthenics,5
53557,3657,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53558,3658,Upto 450,Everything,7
53559,3659,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53560,3660,Upto 215,Muscle Training,4
53561,3661,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53562,3662,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53563,3663,Upto 175,Power Lifter,3
53564,3664,Upto 275,Cross Fit / Calisthenics,5
53565,3665,Upto 275,Cross Fit / Calisthenics,5
53566,3666,Upto 45,Cardio,1
53567,3667,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53568,3668,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53569,3669,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53570,3670,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53571,3671,Upto 175,Power Lifter,3
53572,3672,Upto 80,Running,2
53573,3673,Upto 450,Everything,7
53574,3674,Upto 175,Power Lifter,3
53575,3675,Upto 45,Cardio,1
53576,3676,Upto 215,Muscle Training,4
53577,3677,Upto 275,Cross Fit / Calisthenics,5
53578,3678,Upto 450,Everything,7
53579,3679,Upto 80,Running,2
53580,3680,Upto 215,Muscle Training,4
53581,3681,Upto 275,Cross Fit / Calisthenics,5
53582,3682,Upto 45,Cardio,1
53583,3683,Upto 215,Muscle Training,4
53584,3684,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53585,3685,Upto 175,Power Lifter,3
53586,3686,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53587,3687,Upto 450,Everything,7
53588,3688,Upto 175,Power Lifter,3
53589,3689,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53590,3690,Upto 175,Power Lifter,3
53591,3691,Upto 450,Everything,7
53592,3692,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53593,3693,Upto 80,Running,2
53594,3694,Upto 300,HIT,6
53595,3695,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53596,3696,Upto 45,Cardio,1
53597,3697,Upto 275,Cross Fit / Calisthenics,5
53598,3698,Upto 175,Power Lifter,3
53599,3699,Upto 45,Cardio,1
53600,3700,Upto 175,Power Lifter,3
53601,3701,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53602,3702,Upto 300,HIT,6
53603,3703,Upto 300,HIT,6
53604,3704,Upto 275,Cross Fit / Calisthenics,5
53605,3705,Upto 275,Cross Fit / Calisthenics,5
53606,3706,Upto 275,Cross Fit / Calisthenics,5
53607,3707,Upto 275,Cross Fit / Calisthenics,5
53608,3708,Upto 450,Everything,7
53609,3709,Upto 275,Cross Fit / Calisthenics,5
53610,3710,Upto 80,Running,2
53611,3711,Upto 300,HIT,6
53612,3712,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53613,3713,Upto 275,Cross Fit / Calisthenics,5
53614,3714,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53615,3715,Upto 175,Power Lifter,3
53616,3716,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53617,3717,Upto 300,HIT,6
53618,3718,Upto 300,HIT,6
53619,3719,Upto 275,Cross Fit / Calisthenics,5
53620,3720,Upto 80,Running,2
53621,3721,Upto 300,HIT,6
53622,3722,Upto 300,HIT,6
53623,3723,Upto 215,Muscle Training,4
53624,3724,Upto 300,HIT,6
53625,3725,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53626,3726,Upto 300,HIT,6
53627,3727,Upto 300,HIT,6
53628,3728,Upto 175,Power Lifter,3
53629,3729,Upto 175,Power Lifter,3
53630,3730,Upto 175,Power Lifter,3
53631,3731,Upto 300,HIT,6
53632,3732,Upto 450,Everything,7
53633,3733,Upto 275,Cross Fit / Calisthenics,5
53634,3734,Upto 300,HIT,6
53635,3735,Upto 175,Power Lifter,3
53636,3736,Upto 175,Power Lifter,3
53637,3737,Upto 300,HIT,6
53638,3738,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53639,3739,Upto 80,Running,2
53640,3740,Upto 45,Cardio,1
53641,3741,Upto 300,HIT,6
53642,3742,Upto 215,Muscle Training,4
53643,3743,Upto 215,Muscle Training,4
53644,3744,Upto 80,Running,2
53645,3745,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53646,3746,Upto 450,Everything,7
53647,3747,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53648,3748,Upto 80,Running,2
53649,3749,Upto 80,Running,2
53650,3750,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53651,3751,Upto 80,Running,2
53652,3752,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53653,3753,Upto 80,Running,2
53654,3754,Upto 45,Cardio,1
53655,3755,Upto 300,HIT,6
53656,3756,Upto 215,Muscle Training,4
53657,3757,Upto 175,Power Lifter,3
53658,3758,Upto 450,Everything,7
53659,3759,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53660,3760,Upto 45,Cardio,1
53661,3761,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53662,3762,Upto 275,Cross Fit / Calisthenics,5
53663,3763,Upto 215,Muscle Training,4
53664,3764,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53665,3765,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53666,3766,Upto 215,Muscle Training,4
53667,3767,Upto 450,Everything,7
53668,3768,Upto 450,Everything,7
53669,3769,Upto 80,Running,2
53670,3770,Upto 80,Running,2
53671,3771,Upto 45,Cardio,1
53672,3772,Upto 275,Cross Fit / Calisthenics,5
53673,3773,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53674,3774,Upto 45,Cardio,1
53675,3775,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53676,3776,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53677,3777,Upto 300,HIT,6
53678,3778,Upto 300,HIT,6
53679,3779,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53680,3780,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53681,3781,Upto 215,Muscle Training,4
53682,3782,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53683,3783,Upto 215,Muscle Training,4
53684,3784,Upto 215,Muscle Training,4
53685,3785,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53686,3786,Upto 80,Running,2
53687,3787,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53688,3788,Upto 450,Everything,7
53689,3789,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53690,3790,Upto 275,Cross Fit / Calisthenics,5
53691,3791,Upto 175,Power Lifter,3
53692,3792,Upto 45,Cardio,1
53693,3793,Upto 80,Running,2
53694,3794,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53695,3795,Upto 275,Cross Fit / Calisthenics,5
53696,3796,Upto 215,Muscle Training,4
53697,3797,Upto 275,Cross Fit / Calisthenics,5
53698,3798,Upto 215,Muscle Training,4
53699,3799,Upto 450,Everything,7
53700,3800,Upto 450,Everything,7
53701,3801,Upto 275,Cross Fit / Calisthenics,5
53702,3802,Upto 80,Running,2
53703,3803,Upto 45,Cardio,1
53704,3804,Upto 80,Running,2
53705,3805,Upto 450,Everything,7
53706,3806,Upto 275,Cross Fit / Calisthenics,5
53707,3807,Upto 45,Cardio,1
53708,3808,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53709,3809,Upto 80,Running,2
53710,3810,Upto 300,HIT,6
53711,3811,Upto 450,Everything,7
53712,3812,Upto 80,Running,2
53713,3813,Upto 45,Cardio,1
53714,3814,Upto 215,Muscle Training,4
53715,3815,Upto 45,Cardio,1
53716,3816,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53717,3817,Upto 45,Cardio,1
53718,3818,Upto 175,Power Lifter,3
53719,3819,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53720,3820,Upto 450,Everything,7
53721,3821,Upto 215,Muscle Training,4
53722,3822,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53723,3823,Upto 275,Cross Fit / Calisthenics,5
53724,3824,Upto 45,Cardio,1
53725,3825,Upto 45,Cardio,1
53726,3826,Upto 80,Running,2
53727,3827,Upto 45,Cardio,1
53728,3828,Upto 45,Cardio,1
53729,3829,Upto 175,Power Lifter,3
53730,3830,Upto 450,Everything,7
53731,3831,Upto 275,Cross Fit / Calisthenics,5
53732,3832,Upto 450,Everything,7
53733,3833,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53734,3834,Upto 80,Running,2
53735,3835,Upto 450,Everything,7
53736,3836,Upto 215,Muscle Training,4
53737,3837,Upto 300,HIT,6
53738,3838,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53739,3839,Upto 300,HIT,6
53740,3840,Upto 450,Everything,7
53741,3841,Upto 275,Cross Fit / Calisthenics,5
53742,3842,Upto 45,Cardio,1
53743,3843,Upto 300,HIT,6
53744,3844,Upto 215,Muscle Training,4
53745,3845,Upto 175,Power Lifter,3
53746,3846,Upto 275,Cross Fit / Calisthenics,5
53747,3847,Upto 300,HIT,6
53748,3848,Upto 450,Everything,7
53749,3849,Upto 275,Cross Fit / Calisthenics,5
53750,3850,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53751,3851,Upto 45,Cardio,1
53752,3852,Upto 215,Muscle Training,4
53753,3853,Upto 175,Power Lifter,3
53754,3854,Upto 300,HIT,6
53755,3855,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53756,3856,Upto 450,Everything,7
53757,3857,Upto 450,Everything,7
53758,3858,Upto 80,Running,2
53759,3859,Upto 45,Cardio,1
53760,3860,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53761,3861,Upto 45,Cardio,1
53762,3862,Upto 175,Power Lifter,3
53763,3863,Upto 300,HIT,6
53764,3864,Upto 300,HIT,6
53765,3865,Upto 275,Cross Fit / Calisthenics,5
53766,3866,Upto 175,Power Lifter,3
53767,3867,Upto 175,Power Lifter,3
53768,3868,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53769,3869,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53770,3870,Upto 80,Running,2
53771,3871,Upto 45,Cardio,1
53772,3872,Upto 45,Cardio,1
53773,3873,Upto 215,Muscle Training,4
53774,3874,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53775,3875,Upto 45,Cardio,1
53776,3876,Upto 275,Cross Fit / Calisthenics,5
53777,3877,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53778,3878,Upto 215,Muscle Training,4
53779,3879,Upto 215,Muscle Training,4
53780,3880,Upto 275,Cross Fit / Calisthenics,5
53781,3881,Upto 45,Cardio,1
53782,3882,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53783,3883,Upto 215,Muscle Training,4
53784,3884,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53785,3885,Upto 450,Everything,7
53786,3886,Upto 450,Everything,7
53787,3887,Upto 175,Power Lifter,3
53788,3888,Upto 275,Cross Fit / Calisthenics,5
53789,3889,Upto 80,Running,2
53790,3890,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53791,3891,Upto 80,Running,2
53792,3892,Upto 215,Muscle Training,4
53793,3893,Upto 80,Running,2
53794,3894,Upto 450,Everything,7
53795,3895,Upto 275,Cross Fit / Calisthenics,5
53796,3896,Upto 45,Cardio,1
53797,3897,Upto 80,Running,2
53798,3898,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53799,3899,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53800,3900,Upto 175,Power Lifter,3
53801,3901,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53802,3902,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53803,3903,Upto 275,Cross Fit / Calisthenics,5
53804,3904,Upto 275,Cross Fit / Calisthenics,5
53805,3905,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53806,3906,Upto 215,Muscle Training,4
53807,3907,Upto 300,HIT,6
53808,3908,Upto 300,HIT,6
53809,3909,Upto 215,Muscle Training,4
53810,3910,Upto 300,HIT,6
53811,3911,Upto 100,Fruits and Vegetables,Percent of adults who report consuming fruit less than one time daily
53812,3912,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53813,3913,Upto 80,Running,2
53814,3914,Upto 215,Muscle Training,4
53815,3915,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
53816,3916,Upto 450,Everything,7
53817,3917,Upto 80,Running,2
53818,3918,Upto 275,Cross Fit / Calisthenics,5
