Time_ID,Year,Month,P_ID
356964,2022,2,7064
356965,2021,1,7065
356966,2022,3,7066
356967,2023,10,7067
356968,2022,1,7068
356969,2023,2,7069
356970,2023,1,7070
356971,2023,1,7071
356972,2023,5,7072
356973,2023,1,7073
356974,2021,2,7074
356975,2021,10,7075
356976,2023,7,7076
356977,2023,4,7077
356978,2023,2,7078
356979,2022,2,7079
356980,2023,4,7080
356981,2022,1,7081
356982,2021,3,7082
356983,2021,2,7083
356984,2021,8,7084
356985,2021,1,7085
356986,2023,3,7086
356987,2022,3,7087
356988,2023,2,7088
356989,2021,7,7089
356990,2023,2,7090
356991,2023,7,7091
356992,2021,11,7092
356993,2023,1,7093
356994,2023,3,7094
356995,2022,11,7095
356996,2021,10,7096
356997,2021,12,7097
356998,2021,2,7098
356999,2022,12,7099
357000,2021,2,7100
357001,2021,2,7101
357002,2022,2,7102
357003,2021,9,7103
357004,2022,10,7104
357005,2022,6,7105
357006,2023,8,7106
357007,2021,11,7107
357008,2022,2,7108
357009,2021,3,7109
357010,2023,12,7110
357011,2023,1,7111
357012,2021,1,7112
357013,2022,1,7113
357014,2021,3,7114
357015,2023,3,7115
357016,2023,5,7116
357017,2021,10,7117
357018,2023,9,7118
357019,2021,2,7119
357020,2023,2,7120
357021,2022,2,7121
357022,2023,1,7122
357023,2023,2,7123
357024,2022,12,7124
357025,2023,5,7125
357026,2021,1,7126
357027,2023,12,7127
357028,2023,9,7128
357029,2021,2,7129
357030,2021,1,7130
357031,2022,3,7131
357032,2023,4,7132
357033,2021,2,7133
357034,2022,10,7134
357035,2023,9,7135
357036,2021,3,7136
357037,2022,1,7137
357038,2023,3,7138
357039,2023,9,7139
357040,2022,4,7140
357041,2023,2,7141
357042,2022,12,7142
357043,2021,1,7143
357044,2021,3,7144
357045,2022,10,7145
357046,2022,1,7146
357047,2022,3,7147
357048,2021,2,7148
357049,2022,3,7149
357050,2021,10,7150
357051,2022,5,7151
357052,2021,2,7152
357053,2021,1,7153
357054,2023,3,7154
357055,2023,1,7155
357056,2021,1,7156
357057,2022,3,7157
357058,2021,1,7158
357059,2023,1,7159
357060,2021,2,7160
357061,2023,6,7161
357062,2021,8,7162
357063,2023,8,7163
357064,2022,5,7164
357065,2022,11,7165
357066,2023,5,7166
357067,2023,3,7167
357068,2021,2,7168
357069,2023,7,7169
357070,2023,1,7170
357071,2021,5,7171
357072,2021,3,7172
357073,2022,3,7173
357074,2023,8,7174
357075,2023,1,7175
357076,2023,2,7176
357077,2022,2,7177
357078,2022,2,7178
357079,2021,4,7179
357080,2023,3,7180
357081,2022,8,7181
357082,2023,12,7182
357083,2021,2,7183
357084,2022,9,7184
357085,2021,1,7185
357086,2022,12,7186
357087,2021,2,7187
357088,2022,1,7188
357089,2021,9,7189
357090,2022,7,7190
357091,2023,11,7191
357092,2023,3,7192
357093,2022,2,7193
357094,2022,4,7194
357095,2023,11,7195
357096,2021,12,7196
357097,2022,11,7197
357098,2023,7,7198
357099,2023,8,7199
357100,2021,12,7200
357101,2021,12,7201
357102,2022,1,7202
357103,2021,10,7203
357104,2021,3,7204
357105,2023,10,7205
357106,2022,4,7206
357107,2021,10,7207
357108,2021,7,7208
357109,2021,2,7209
357110,2021,3,7210
357111,2021,1,7211
357112,2021,11,7212
357113,2021,7,7213
357114,2021,9,7214
357115,2023,1,7215
357116,2023,6,7216
357117,2021,11,7217
357118,2021,4,7218
357119,2023,2,7219
357120,2023,3,7220
357121,2023,2,7221
357122,2023,3,7222
357123,2021,8,7223
357124,2023,1,7224
357125,2021,3,7225
357126,2023,1,7226
357127,2022,12,7227
357128,2023,1,7228
357129,2023,1,7229
357130,2021,6,7230
357131,2023,1,7231
357132,2023,5,7232
357133,2021,6,7233
357134,2023,1,7234
357135,2023,1,7235
357136,2021,11,7236
357137,2021,10,7237
357138,2021,11,7238
357139,2023,2,7239
357140,2021,7,7240
357141,2023,2,7241
357142,2021,1,7242
357143,2021,7,7243
357144,2021,3,7244
357145,2021,3,7245
357146,2022,8,7246
357147,2021,10,7247
357148,2022,1,7248
357149,2023,3,7249
357150,2021,4,7250
357151,2023,3,7251
357152,2021,6,7252
357153,2021,6,7253
357154,2023,4,7254
357155,2022,7,7255
357156,2023,5,7256
357157,2022,2,7257
357158,2021,2,7258
357159,2023,9,7259
357160,2022,3,7260
357161,2023,5,7261
357162,2022,3,7262
357163,2023,10,7263
357164,2023,12,7264
357165,2021,11,7265
357166,2021,4,7266
357167,2022,11,7267
357168,2023,2,7268
357169,2021,12,7269
357170,2021,3,7270
357171,2021,3,7271
357172,2021,2,7272
357173,2023,2,7273
357174,2022,7,7274
357175,2021,12,7275
357176,2023,12,7276
357177,2021,2,7277
357178,2022,1,7278
357179,2021,12,7279
357180,2023,5,7280
357181,2022,8,7281
357182,2022,3,7282
357183,2022,2,7283
357184,2021,2,7284
357185,2022,9,7285
357186,2021,3,7286
357187,2021,7,7287
357188,2022,3,7288
357189,2021,10,7289
357190,2021,4,7290
357191,2022,8,7291
357192,2022,6,7292
357193,2023,3,7293
357194,2023,1,7294
357195,2021,4,7295
357196,2021,3,7296
357197,2023,4,7297
357198,2023,11,7298
357199,2023,2,7299
357200,2023,1,7300
357201,2021,3,7301
357202,2021,7,7302
357203,2023,9,7303
357204,2022,4,7304
357205,2021,6,7305
357206,2022,5,7306
357207,2021,4,7307
357208,2022,5,7308
357209,2021,2,7309
357210,2021,3,7310
357211,2022,12,7311
357212,2022,3,7312
357213,2023,2,7313
357214,2021,1,7314
357215,2021,6,7315
357216,2021,5,7316
357217,2021,9,7317
357218,2022,9,7318
357219,2023,1,7319
357220,2022,11,7320
357221,2021,1,7321
357222,2022,2,7322
357223,2022,2,7323
357224,2022,3,7324
357225,2022,9,7325
357226,2022,10,7326
357227,2021,3,7327
357228,2021,7,7328
357229,2021,2,7329
357230,2021,1,7330
357231,2021,5,7331
357232,2023,2,7332
357233,2021,2,7333
357234,2021,9,7334
357235,2022,8,7335
357236,2022,3,7336
357237,2022,10,7337
357238,2023,8,7338
357239,2022,10,7339
357240,2021,5,7340
357241,2022,2,7341
357242,2021,3,7342
357243,2023,1,7343
357244,2021,3,7344
357245,2023,1,7345
357246,2023,5,7346
357247,2022,1,7347
357248,2023,2,7348
357249,2021,3,7349
357250,2022,3,7350
357251,2023,3,7351
357252,2023,2,7352
357253,2021,12,7353
357254,2021,2,7354
357255,2021,1,7355
357256,2023,1,7356
357257,2021,9,7357
357258,2021,11,7358
357259,2023,10,7359
357260,2023,6,7360
357261,2023,2,7361
357262,2023,10,7362
357263,2023,1,7363
357264,2023,3,7364
357265,2022,5,7365
357266,2021,6,7366
357267,2023,10,7367
357268,2023,1,7368
357269,2023,6,7369
357270,2023,11,7370
357271,2023,2,7371
357272,2022,4,7372
357273,2021,3,7373
357274,2023,1,7374
357275,2022,3,7375
357276,2023,2,7376
357277,2022,11,7377
357278,2023,7,7378
357279,2023,4,7379
357280,2023,12,7380
357281,2023,3,7381
357282,2022,2,7382
357283,2021,10,7383
357284,2023,10,7384
357285,2022,6,7385
357286,2021,1,7386
357287,2023,3,7387
357288,2022,10,7388
357289,2023,12,7389
357290,2023,9,7390
357291,2023,10,7391
357292,2022,3,7392
357293,2021,6,7393
357294,2021,3,7394
357295,2022,3,7395
357296,2023,7,7396
357297,2022,9,7397
357298,2022,2,7398
357299,2022,2,7399
357300,2021,1,7400
357301,2021,5,7401
357302,2021,5,7402
357303,2021,5,7403
357304,2021,1,7404
357305,2021,3,7405
357306,2023,11,7406
357307,2023,1,7407
357308,2023,3,7408
357309,2021,8,7409
357310,2023,8,7410
357311,2023,7,7411
357312,2023,1,7412
357313,2022,3,7413
357314,2023,3,7414
357315,2023,1,7415
357316,2021,12,7416
357317,2021,9,7417
357318,2021,2,7418
357319,2023,11,7419
357320,2023,7,7420
357321,2021,1,7421
357322,2021,2,7422
357323,2023,1,7423
357324,2021,8,7424
357325,2021,10,7425
357326,2021,2,7426
357327,2023,6,7427
357328,2023,11,7428
357329,2021,11,7429
357330,2021,7,7430
357331,2022,9,7431
357332,2021,3,7432
357333,2021,9,7433
357334,2023,3,7434
357335,2021,12,7435
357336,2022,3,7436
357337,2023,8,7437
357338,2022,4,7438
357339,2021,10,7439
357340,2022,8,7440
357341,2022,1,7441
357342,2022,8,7442
357343,2022,9,7443
357344,2023,9,7444
357345,2021,1,7445
357346,2022,1,7446
357347,2021,10,7447
357348,2022,3,7448
357349,2022,10,7449
357350,2022,1,7450
357351,2022,11,7451
357352,2022,3,7452
357353,2021,12,7453
357354,2022,4,7454
357355,2023,5,7455
357356,2021,1,7456
357357,2021,6,7457
357358,2022,2,7458
357359,2023,3,7459
357360,2022,1,7460
357361,2021,8,7461
357362,2021,4,7462
357363,2022,6,7463
357364,2022,5,7464
357365,2021,2,7465
357366,2022,2,7466
357367,2023,3,7467
357368,2023,7,7468
357369,2021,1,7469
357370,2023,5,7470
357371,2022,2,7471
357372,2021,6,7472
357373,2023,1,7473
357374,2023,7,7474
357375,2021,3,7475
357376,2022,1,7476
357377,2022,10,7477
357378,2021,5,7478
357379,2023,3,7479
357380,2023,2,7480
357381,2022,2,7481
357382,2023,3,7482
357383,2021,2,7483
357384,2023,10,7484
357385,2021,9,7485
357386,2023,3,7486
357387,2022,5,7487
357388,2023,3,7488
357389,2022,8,7489
357390,2021,4,7490
357391,2021,11,7491
357392,2023,3,7492
357393,2022,2,7493
357394,2022,5,7494
357395,2023,6,7495
357396,2023,7,7496
357397,2022,4,7497
357398,2023,1,7498
357399,2023,4,7499
357400,2022,2,7500
357401,2021,3,7501
357402,2023,3,7502
357403,2021,1,7503
357404,2023,2,7504
357405,2022,1,7505
357406,2023,4,7506
357407,2023,9,7507
357408,2021,1,7508
357409,2022,1,7509
357410,2022,6,7510
357411,2021,11,7511
357412,2022,1,7512
357413,2021,4,7513
357414,2022,1,7514
357415,2021,3,7515
357416,2023,10,7516
357417,2022,3,7517
357418,2023,8,7518
357419,2023,12,7519
357420,2023,6,7520
357421,2021,3,7521
357422,2023,1,7522
357423,2021,7,7523
357424,2021,1,7524
357425,2023,5,7525
357426,2021,2,7526
357427,2023,6,7527
357428,2021,4,7528
357429,2022,7,7529
357430,2022,1,7530
357431,2021,3,7531
357432,2021,1,7532
357433,2022,1,7533
357434,2022,10,7534
357435,2023,3,7535
357436,2022,1,7536
357437,2021,2,7537
357438,2021,10,7538
357439,2021,10,7539
357440,2023,12,7540
357441,2021,2,7541
357442,2023,1,7542
357443,2022,5,7543
357444,2021,7,7544
357445,2022,2,7545
357446,2021,4,7546
357447,2022,10,7547
357448,2023,12,7548
357449,2023,8,7549
357450,2021,1,7550
357451,2023,2,7551
357452,2023,6,7552
357453,2022,3,7553
357454,2021,3,7554
357455,2023,2,7555
357456,2021,4,7556
357457,2021,1,7557
357458,2021,9,7558
357459,2022,4,7559
357460,2022,9,7560
357461,2021,3,7561
357462,2021,3,7562
357463,2022,12,7563
357464,2022,11,7564
357465,2021,3,7565
357466,2023,5,7566
357467,2022,12,7567
357468,2022,3,7568
357469,2021,6,7569
357470,2023,9,7570
357471,2022,3,7571
357472,2021,6,7572
357473,2021,3,7573
357474,2022,11,7574
357475,2022,1,7575
357476,2021,5,7576
357477,2022,4,7577
357478,2023,3,7578
357479,2023,5,7579
357480,2022,1,7580
357481,2023,3,7581
357482,2022,3,7582
357483,2023,5,7583
357484,2022,2,7584
357485,2022,4,7585
357486,2022,7,7586
357487,2021,3,7587
357488,2022,3,7588
357489,2023,1,7589
357490,2023,3,7590
357491,2023,10,7591
357492,2021,12,7592
357493,2022,8,7593
357494,2023,2,7594
357495,2022,1,7595
357496,2022,9,7596
357497,2022,1,7597
357498,2023,2,7598
357499,2023,5,7599
357500,2022,8,7600
357501,2021,6,7601
357502,2023,12,7602
357503,2021,3,7603
357504,2021,8,7604
357505,2022,9,7605
357506,2023,8,7606
357507,2022,10,7607
357508,2023,8,7608
357509,2021,11,7609
357510,2022,12,7610
357511,2021,7,7611
357512,2022,7,7612
357513,2023,3,7613
357514,2023,1,7614
357515,2021,10,7615
357516,2022,1,7616
357517,2022,11,7617
357518,2023,12,7618
357519,2021,8,7619
357520,2021,4,7620
357521,2021,9,7621
357522,2023,9,7622
357523,2022,3,7623
357524,2023,5,7624
357525,2022,10,7625
357526,2021,11,7626
357527,2021,5,7627
357528,2022,3,7628
357529,2022,3,7629
357530,2023,2,7630
357531,2022,3,7631
357532,2021,5,7632
357533,2021,2,7633
357534,2023,2,7634
357535,2022,1,7635
357536,2021,1,7636
357537,2022,1,7637
357538,2023,1,7638
357539,2023,7,7639
357540,2023,11,7640
357541,2021,3,7641
357542,2022,11,7642
357543,2023,2,7643
357544,2022,2,7644
357545,2023,9,7645
357546,2023,11,7646
357547,2022,6,7647
357548,2023,1,7648
357549,2023,9,7649
357550,2022,3,7650
357551,2023,5,7651
357552,2023,12,7652
357553,2022,2,7653
357554,2021,8,7654
357555,2023,9,7655
357556,2021,3,7656
357557,2023,8,7657
357558,2022,2,7658
357559,2022,8,7659
357560,2021,3,7660
357561,2023,11,7661
357562,2023,1,7662
357563,2021,5,7663
357564,2022,1,7664
357565,2023,9,7665
357566,2023,5,7666
357567,2021,1,7667
357568,2023,2,7668
357569,2022,8,7669
357570,2021,7,7670
357571,2021,1,7671
357572,2021,11,7672
357573,2023,3,7673
357574,2023,5,7674
357575,2022,3,7675
357576,2023,1,7676
357577,2022,12,7677
357578,2023,3,7678
357579,2022,2,7679
357580,2023,10,7680
357581,2023,3,7681
357582,2021,12,7682
357583,2023,8,7683
357584,2021,1,7684
357585,2023,3,7685
357586,2022,9,7686
357587,2023,1,7687
357588,2023,3,7688
357589,2022,1,7689
357590,2023,6,7690
357591,2023,6,7691
357592,2022,4,7692
357593,2023,2,7693
357594,2023,2,7694
357595,2021,3,7695
357596,2022,8,7696
357597,2021,1,7697
357598,2021,8,7698
357599,2023,1,7699
357600,2022,1,7700
357601,2023,7,7701
357602,2023,12,7702
357603,2021,6,7703
357604,2023,10,7704
357605,2022,12,7705
357606,2022,3,7706
357607,2023,2,7707
357608,2023,10,7708
357609,2022,2,7709
357610,2022,3,7710
357611,2022,6,7711
357612,2023,10,7712
357613,2023,1,7713
357614,2021,5,7714
357615,2023,3,7715
357616,2022,3,7716
357617,2021,8,7717
357618,2021,10,7718
357619,2021,12,7719
357620,2023,4,7720
357621,2023,1,7721
357622,2022,1,7722
357623,2021,4,7723
357624,2023,3,7724
357625,2023,1,7725
357626,2021,7,7726
357627,2021,3,7727
357628,2022,12,7728
357629,2023,3,7729
357630,2023,8,7730
357631,2021,1,7731
357632,2023,10,7732
357633,2023,4,7733
357634,2022,12,7734
357635,2023,11,7735
357636,2021,12,7736
357637,2021,2,7737
357638,2023,2,7738
357639,2023,7,7739
357640,2021,7,7740
357641,2021,3,7741
357642,2022,8,7742
357643,2021,5,7743
357644,2022,2,7744
357645,2023,8,7745
357646,2023,6,7746
357647,2021,11,7747
357648,2023,2,7748
357649,2022,10,7749
357650,2022,2,7750
357651,2022,1,7751
357652,2023,10,7752
357653,2023,5,7753
357654,2022,1,7754
357655,2022,9,7755
357656,2021,3,7756
357657,2023,6,7757
357658,2021,5,7758
357659,2021,9,7759
357660,2022,3,7760
357661,2021,12,7761
357662,2022,7,7762
357663,2022,7,7763
357664,2023,4,7764
357665,2022,11,7765
357666,2021,4,7766
357667,2023,7,7767
357668,2022,3,7768
357669,2022,3,7769
357670,2021,2,7770
357671,2021,12,7771
357672,2023,2,7772
357673,2021,10,7773
357674,2022,1,7774
357675,2022,1,7775
357676,2022,11,7776
357677,2021,5,7777
357678,2021,2,7778
357679,2022,2,7779
357680,2022,1,7780
357681,2021,3,7781
357682,2022,2,7782
357683,2023,1,7783
357684,2021,6,7784
357685,2023,3,7785
357686,2021,8,7786
357687,2021,11,7787
357688,2021,3,7788
357689,2021,1,7789
357690,2021,5,7790
357691,2021,6,7791
357692,2022,5,7792
357693,2022,1,7793
357694,2021,10,7794
357695,2022,11,7795
357696,2021,1,7796
357697,2023,3,7797
357698,2022,2,7798
357699,2023,2,7799
357700,2022,10,7800
357701,2023,9,7801
357702,2021,2,7802
357703,2021,11,7803
357704,2022,8,7804
357705,2022,1,7805
357706,2023,6,7806
357707,2023,3,7807
357708,2023,5,7808
357709,2023,3,7809
357710,2021,1,7810
357711,2021,2,7811
357712,2021,3,7812
357713,2022,6,7813
357714,2023,1,7814
357715,2023,7,7815
357716,2022,2,7816
357717,2021,6,7817
357718,2022,2,7818
357719,2022,7,7819
357720,2021,12,7820
357721,2021,1,7821
357722,2023,3,7822
357723,2021,10,7823
357724,2021,5,7824
357725,2023,10,7825
357726,2023,1,7826
357727,2023,1,7827
357728,2021,5,7828
357729,2023,4,7829
357730,2022,1,7830
357731,2023,6,7831
357732,2022,4,7832
357733,2023,3,7833
357734,2021,5,7834
357735,2021,1,7835
357736,2023,5,7836
357737,2022,11,7837
357738,2021,3,7838
357739,2021,9,7839
357740,2022,11,7840
357741,2021,1,7841
357742,2023,12,7842
357743,2022,3,7843
357744,2023,5,7844
357745,2023,6,7845
357746,2023,5,7846
357747,2022,1,7847
357748,2022,5,7848
357749,2021,1,7849
357750,2023,2,7850
357751,2023,11,7851
357752,2021,12,7852
357753,2022,9,7853
357754,2023,12,7854
357755,2023,1,7855
357756,2022,10,7856
357757,2023,12,7857
357758,2023,10,7858
357759,2022,10,7859
357760,2021,7,7860
357761,2023,4,7861
357762,2022,3,7862
357763,2021,3,7863
357764,2022,9,7864
357765,2023,11,7865
357766,2021,1,7866
357767,2021,2,7867
357768,2023,12,7868
357769,2023,5,7869
357770,2023,8,7870
357771,2021,5,7871
357772,2023,3,7872
357773,2023,4,7873
357774,2023,8,7874
357775,2021,2,7875
357776,2023,5,7876
357777,2023,2,7877
357778,2021,1,7878
357779,2021,1,7879
357780,2021,2,7880
357781,2023,2,7881
357782,2021,1,7882
357783,2023,3,7883
357784,2021,4,7884
357785,2022,1,7885
357786,2022,10,7886
357787,2022,1,7887
357788,2023,2,7888
357789,2021,1,7889
357790,2021,9,7890
357791,2022,2,7891
357792,2022,5,7892
357793,2022,6,7893
357794,2023,6,7894
357795,2023,6,7895
357796,2023,4,7896
357797,2021,1,7897
357798,2021,1,7898
357799,2021,11,7899
357800,2022,9,7900
357801,2022,1,7901
357802,2023,2,7902
357803,2021,3,7903
357804,2022,2,7904
357805,2022,1,7905
357806,2023,12,7906
357807,2021,6,7907
357808,2023,9,7908
357809,2022,3,7909
357810,2023,5,7910
357811,2023,1,7911
357812,2023,5,7912
357813,2022,3,7913
357814,2021,1,7914
357815,2022,2,7915
357816,2023,11,7916
357817,2021,2,7917
357818,2023,9,7918
357819,2023,10,7919
357820,2022,11,7920
357821,2021,3,7921
357822,2022,1,7922
357823,2021,3,7923
357824,2023,9,7924
357825,2022,3,7925
357826,2022,12,7926
357827,2023,2,7927
357828,2022,1,7928
357829,2021,3,7929
357830,2021,11,7930
357831,2022,1,7931
357832,2023,11,7932
357833,2021,5,7933
357834,2021,7,7934
357835,2023,4,7935
357836,2023,11,7936
357837,2023,8,7937
357838,2023,2,7938
357839,2022,6,7939
357840,2021,2,7940
357841,2023,9,7941
357842,2023,1,7942
357843,2023,2,7943
357844,2022,3,7944
357845,2021,2,7945
357846,2023,9,7946
357847,2022,9,7947
357848,2023,11,7948
357849,2022,1,7949
357850,2021,2,7950
357851,2022,1,7951
357852,2023,1,7952
357853,2022,2,7953
357854,2022,3,7954
357855,2022,1,7955
357856,2021,12,7956
357857,2021,6,7957
357858,2021,3,7958
357859,2022,6,7959
357860,2023,12,7960
357861,2023,1,7961
357862,2022,12,7962
357863,2021,4,7963
357864,2022,4,7964
357865,2022,9,7965
357866,2022,3,7966
357867,2022,2,7967
357868,2023,2,7968
357869,2021,3,7969
357870,2021,1,7970
357871,2023,7,7971
357872,2021,1,7972
357873,2022,2,7973
357874,2023,1,7974
357875,2021,12,7975
357876,2023,11,7976
357877,2021,2,7977
357878,2022,4,7978
357879,2022,2,7979
357880,2023,11,7980
357881,2021,6,7981
357882,2023,10,7982
357883,2022,3,7983
357884,2021,5,7984
357885,2021,3,7985
357886,2023,12,7986
357887,2022,10,7987
357888,2023,8,7988
357889,2023,2,7989
357890,2022,1,7990
357891,2022,1,7991
357892,2022,2,7992
357893,2021,1,7993
357894,2022,1,7994
357895,2023,11,7995
357896,2022,4,7996
357897,2022,7,7997
357898,2023,8,7998
357899,2022,11,7999
357900,2023,1,8000
357901,2023,1,8001
357902,2022,2,8002
357903,2023,6,8003
357904,2021,1,8004
357905,2023,12,8005
357906,2021,5,8006
357907,2023,1,8007
357908,2022,2,8008
357909,2022,2,8009
357910,2023,1,8010
357911,2021,2,8011
357912,2021,1,8012
357913,2022,2,8013
357914,2021,2,8014
357915,2022,2,8015
357916,2022,10,8016
357917,2022,8,8017
357918,2023,10,8018
357919,2023,1,8019
357920,2023,1,8020
357921,2021,2,8021
357922,2021,2,8022
357923,2022,8,8023
