Weather_ID,State_ID,GeoLocation,Weather_Type,Temperature
305978,605978,"(41.708280193, -71.522470314)",Cloudy,23
305979,605979,"(34.748650124, -92.274490743)",Sunny,21
305980,605980,"(43.682630005, -114.363730042)",Snowy,11
305981,605981,"(34.520880952, -106.240580985)",Rainy,33
305982,605982,"(33.998821303, -81.045371207)",Rainy,32
305983,605983,"(47.066528972, -109.424420645)",Snowy,8
305984,605984,"(38.843840757, -106.133610921)",Rainy,30
305985,605985,"(38.665510202, -80.712640135)",Rainy,25
305986,605986,"(47.475319779, -100.118421049)",Snowy,-10
305987,605987,"(43.235541343, -108.109830353)",Snowy,30
305988,605988,"(44.353130053, -100.373530637)",Sunny,-1
305989,605989,"(38.3477403, -98.200781227)",Rainy,-9
305990,605990,"(40.060210141, -82.404260056)",Sunny,-10
305991,605991,"(40.485010283, -88.997710178)",Sunny,-5
305992,605992,"(33.998821303, -81.045371207)",Sunny,23
305993,605993,"(41.56266102, -72.649840952)",Rainy,26
305994,605994,"(41.56266102, -72.649840952)",Cloudy,5
305995,605995,"(43.625381239, -72.517640791)",Snowy,-14
305996,605996,"(39.290580964, -76.609260111)",Cloudy,9
305997,605997,"(45.254228894001, -68.985031336)",Snowy,11
305998,605998,"(40.793730152, -77.860700294)",Rainy,24
305999,605999,"(42.27687047, -72.082690675)",Rainy,6
306000,606000,"(31.312660644, -92.445680071)",Sunny,27
306001,606001,"(47.522278629, -120.47001079)",Sunny,11
306002,606002,"(38.843840757, -106.133610921)",Rainy,16
306003,606003,"(42.27687047, -72.082690675)",Rainy,14
306004,606004,"(42.827001032, -75.543970427)",Cloudy,7
306005,606005,"(44.661319543001, -84.71439027)",Rainy,7
306006,606006,"(38.635790776, -92.566300053)",Sunny,-1
306007,606007,"(34.86597028, -111.763811277)",Sunny,24
306008,606008,"(31.312660644, -92.445680071)",Sunny,20
306009,606009,"(38.635790776, -92.566300053)",Rainy,18
306010,606010,"(39.766910452, -86.149960194)",Rainy,13
306011,606011,"(39.49324039, -117.071840564)",Hot,35
306012,606012,"(39.766910452, -86.149960194)",Sunny,7
306013,606013,"(64.845079957001, -147.722059036)",Foggy,-12
306014,606014,"(41.56266102, -72.649840952)",Cloudy,28
306015,606015,"(32.745510099, -89.538030825)",Rainy,25
306016,606016,"(38.890371385, -77.031961127)",Cloudy,5
306017,606017,"(44.567449424, -120.155031326)",Sunny,27
306018,606018,"(44.353130053, -100.373530637)",Snowy,-7
306019,606019,"(34.748650124, -92.274490743)",Cloudy,15
306020,606020,"(40.130570048, -74.273691288)",Cloudy,8
306021,606021,"(37.638640123, -120.999999538)",Cloudy,26
306022,606022,"(44.393191174, -89.816370742)",Sunny,17
306023,606023,"(46.355648736, -94.794200503)",Windy,-5
306024,606024,"(43.235541343, -108.109830353)",Windy,11
306025,606025,"(41.56266102, -72.649840952)",Cloudy,-8
306026,606026,"(39.290580964, -76.609260111)",Rainy,1
306027,606027,"(47.522278629, -120.47001079)",Foggy,23
306028,606028,"(39.360700171, -111.587130635)",Windy,22
306029,606029,"(39.360700171, -111.587130635)",Foggy,1
306030,606030,"(64.845079957001, -147.722059036)",Snowy,7
306031,606031,"(44.567449424, -120.155031326)",Cloudy,13
306032,606032,"(47.066528972, -109.424420645)",Cloudy,-8
306033,606033,"(39.49324039, -117.071840564)",Dry,33
306034,606034,"(44.353130053, -100.373530637)",Sunny,22
306035,606035,"(34.520880952, -106.240580985)",Rainy,31
306036,606036,"(37.645970271, -84.774971048)",Cloudy,-4
306037,606037,"(46.355648736, -94.794200503)",Sunny,9
306038,606038,"(37.645970271, -84.774971048)",Cloudy,-7
306039,606039,"(34.520880952, -106.240580985)",Rainy,11
306040,606040,"(45.254228894001, -68.985031336)",Sunny,-10
306041,606041,"(35.466220975, -79.159250463)",Rainy,1
306042,606042,"(34.520880952, -106.240580985)",Cloudy,32
306043,606043,"(47.522278629, -120.47001079)",Foggy,18
306044,606044,"(37.542680674, -78.457890463)",Rainy,14
306045,606045,"(35.68094058, -85.774490914)",Sunny,4
306046,606046,"(38.3477403, -98.200781227)",Sunny,-7
306047,606047,"(35.68094058, -85.774490914)",Rainy,33
306048,606048,"(39.360700171, -111.587130635)",Windy,16
306049,606049,"(44.393191174, -89.816370742)",Cloudy,25
306050,606050,"(40.793730152, -77.860700294)",Cloudy,9
306051,606051,"(44.567449424, -120.155031326)",Sunny,5
306052,606052,"(47.066528972, -109.424420645)",Cloudy,-15
306053,606053,"(34.86597028, -111.763811277)",Sunny,39
306054,606054,"(43.625381239, -72.517640791)",Rainy,17
306055,606055,"(35.466220975, -79.159250463)",Cloudy,4
306056,606056,"(40.130570048, -74.273691288)",Rainy,0
306057,606057,"(31.312660644, -92.445680071)",Sunny,28
306058,606058,"(35.472031356, -97.521070214)",Sunny,21
306059,606059,"(47.066528972, -109.424420645)",Cloudy,-13
306060,606060,"(44.393191174, -89.816370742)",Sunny,-12
306061,606061,"(44.393191174, -89.816370742)",Sunny,4
306062,606062,"(31.312660644, -92.445680071)",Rainy,24
306063,606063,"(34.748650124, -92.274490743)",Rainy,16
306064,606064,"(42.27687047, -72.082690675)",Cloudy,-8
306065,606065,"(40.485010283, -88.997710178)",Rainy,14
306066,606066,"(39.49324039, -117.071840564)",Sunny,36
306067,606067,"(31.827240407, -99.426770206)",Rainy,18
306068,606068,"(31.312660644, -92.445680071)",Sunny,35
306069,606069,"(34.86597028, -111.763811277)",Hot,33
306070,606070,"(45.254228894001, -68.985031336)",Snowy,-16
306071,606071,"(41.56266102, -72.649840952)",Rainy,1
306072,606072,"(32.839681093, -83.627580346)",Rainy,31
306073,606073,"(40.130570048, -74.273691288)",Rainy,5
306074,606074,"(44.353130053, -100.373530637)",Cloudy,-14
306075,606075,"(33.998821303, -81.045371207)",Sunny,11
306076,606076,"(45.254228894001, -68.985031336)",Snowy,18
306077,606077,"(34.748650124, -92.274490743)",Sunny,24
306078,606078,"(40.793730152, -77.860700294)",Rainy,19
306079,606079,"(45.254228894001, -68.985031336)",Rainy,-14
306080,606080,"(28.932040377, -81.928960539)",Humid,40
306081,606081,"(38.890371385, -77.031961127)",Rainy,24
306082,606082,"(35.466220975, -79.159250463)",Sunny,20
306083,606083,"(35.68094058, -85.774490914)",Sunny,33
306084,606084,"(38.890371385, -77.031961127)",Sunny,8
306085,606085,"(35.472031356, -97.521070214)",Sunny,12
306086,606086,"(35.68094058, -85.774490914)",Cloudy,21
306087,606087,"(31.827240407, -99.426770206)",Rainy,26
306088,606088,"(39.766910452, -86.149960194)",Sunny,14
306089,606089,"(40.793730152, -77.860700294)",Cloudy,17
306090,606090,"(31.312660644, -92.445680071)",Sunny,35
306091,606091,"(21.304850435, -157.857749403)",Humid,23
306092,606092,"(40.793730152, -77.860700294)",Snowy,16
306093,606093,"(40.060210141, -82.404260056)",Cloudy,-2
306094,606094,"(42.827001032, -75.543970427)",Sunny,21
306095,606095,"(39.766910452, -86.149960194)",Sunny,8
306096,606096,"(34.520880952, -106.240580985)",Cloudy,17
306097,606097,"(33.998821303, -81.045371207)",Rainy,25
306098,606098,"(40.130570048, -74.273691288)",Cloudy,11
306099,606099,"(31.312660644, -92.445680071)",Rainy,33
306100,606100,"(47.475319779, -100.118421049)",Snowy,15
306101,606101,"(37.645970271, -84.774971048)",Rainy,-8
306102,606102,"(37.638640123, -120.999999538)",Cloudy,15
306103,606103,"(47.522278629, -120.47001079)",Sunny,9
306104,606104,"(44.353130053, -100.373530637)",Sunny,-10
306105,606105,"(38.890371385, -77.031961127)",Sunny,6
306106,606106,"(64.845079957001, -147.722059036)",Cold,-6
306107,606107,"(47.475319779, -100.118421049)",Sunny,-4
306108,606108,"(41.708280193, -71.522470314)",Rainy,20
306109,606109,"(39.766910452, -86.149960194)",Rainy,20
306110,606110,"(43.682630005, -114.363730042)",Snowy,15
306111,606111,"(43.625381239, -72.517640791)",Rainy,15
306112,606112,"(32.839681093, -83.627580346)",Sunny,27
306113,606113,"(42.469400913, -93.816490556)",Cloudy,13
306114,606114,"(40.793730152, -77.860700294)",Sunny,22
306115,606115,"(21.304850435, -157.857749403)",Rainy,23
306116,606116,"(42.827001032, -75.543970427)",Cloudy,11
306117,606117,"(46.355648736, -94.794200503)",Sunny,-2
306118,606118,"(37.645970271, -84.774971048)",Rainy,10
306119,606119,"(41.56266102, -72.649840952)",Sunny,24
306120,606120,"(40.485010283, -88.997710178)",Rainy,-5
306121,606121,"(47.522278629, -120.47001079)",Sunny,18
306122,606122,"(40.793730152, -77.860700294)",Sunny,0
306123,606123,"(39.766910452, -86.149960194)",Sunny,-1
306124,606124,"(46.355648736, -94.794200503)",Windy,26
306125,606125,"(38.843840757, -106.133610921)",Sunny,31
306126,606126,"(39.360700171, -111.587130635)",Snowy,5
306127,606127,"(35.466220975, -79.159250463)",Sunny,24
306128,606128,"(43.625381239, -72.517640791)",Rainy,-3
306129,606129,"(47.475319779, -100.118421049)",Cold,-13
306130,606130,"(31.827240407, -99.426770206)",Humid,36
306131,606131,"(47.522278629, -120.47001079)",Rainy,24
306132,606132,"(41.56266102, -72.649840952)",Sunny,3
306133,606133,"(44.567449424, -120.155031326)",Rainy,18
306134,606134,"(38.665510202, -80.712640135)",Cloudy,10
306135,606135,"(38.843840757, -106.133610921)",Snowy,12
306136,606136,"(31.312660644, -92.445680071)",Humid,26
306137,606137,"(21.304850435, -157.857749403)",Rainy,28
306138,606138,"(41.641040988001, -99.365720623)",Cloudy,30
306139,606139,"(31.312660644, -92.445680071)",Sunny,23
306140,606140,"(45.254228894001, -68.985031336)",Snowy,-1
306141,606141,"(38.635790776, -92.566300053)",Sunny,8
306142,606142,"(40.793730152, -77.860700294)",Cloudy,28
306143,606143,"(44.393191174, -89.816370742)",Sunny,8
306144,606144,"(41.641040988001, -99.365720623)",Cloudy,8
306145,606145,"(39.766910452, -86.149960194)",Rainy,4
306146,606146,"(44.353130053, -100.373530637)",Cloudy,0
306147,606147,"(41.56266102, -72.649840952)",Cloudy,17
306148,606148,"(40.485010283, -88.997710178)",Cloudy,0
306149,606149,"(31.827240407, -99.426770206)",Humid,15
306150,606150,"(44.567449424, -120.155031326)",Cloudy,27
306151,606151,"(44.393191174, -89.816370742)",Cloudy,-2
306152,606152,"(64.845079957001, -147.722059036)",Foggy,6
306153,606153,"(34.748650124, -92.274490743)",Rainy,18
306154,606154,"(34.748650124, -92.274490743)",Rainy,25
306155,606155,"(41.56266102, -72.649840952)",Sunny,17
306156,606156,"(42.27687047, -72.082690675)",Snowy,26
306157,606157,"(31.827240407, -99.426770206)",Rainy,29
306158,606158,"(35.472031356, -97.521070214)",Sunny,14
306159,606159,"(33.998821303, -81.045371207)",Rainy,24
306160,606160,"(40.130570048, -74.273691288)",Rainy,22
306161,606161,"(43.625381239, -72.517640791)",Snowy,7
306162,606162,"(21.304850435, -157.857749403)",Humid,25
306163,606163,"(38.635790776, -92.566300053)",Sunny,12
306164,606164,"(28.932040377, -81.928960539)",Humid,21
306165,606165,"(39.766910452, -86.149960194)",Sunny,-8
306166,606166,"(39.008830667, -75.577741168)",Cloudy,25
306167,606167,"(41.708280193, -71.522470314)",Rainy,10
306168,606168,"(33.998821303, -81.045371207)",Sunny,34
306169,606169,"(39.290580964, -76.609260111)",Rainy,12
306170,606170,"(39.49324039, -117.071840564)",Hot,24
306171,606171,"(42.469400913, -93.816490556)",Rainy,-9
306172,606172,"(38.890371385, -77.031961127)",Sunny,34
306173,606173,"(28.932040377, -81.928960539)",Rainy,19
306174,606174,"(39.290580964, -76.609260111)",Cloudy,27
306175,606175,"(43.625381239, -72.517640791)",Sunny,17
306176,606176,"(41.56266102, -72.649840952)",Cloudy,0
306177,606177,"(28.932040377, -81.928960539)",Sunny,26
306178,606178,"(34.520880952, -106.240580985)",Rainy,15
306179,606179,"(38.890371385, -77.031961127)",Cloudy,29
306180,606180,"(40.485010283, -88.997710178)",Rainy,17
306181,606181,"(47.475319779, -100.118421049)",Snowy,1
306182,606182,"(47.475319779, -100.118421049)",Cold,18
306183,606183,"(41.641040988001, -99.365720623)",Sunny,9
306184,606184,"(42.469400913, -93.816490556)",Cloudy,26
306185,606185,"(39.290580964, -76.609260111)",Rainy,17
306186,606186,"(39.290580964, -76.609260111)",Sunny,14
306187,606187,"(39.766910452, -86.149960194)",Cloudy,-5
306188,606188,"(37.645970271, -84.774971048)",Cloudy,26
306189,606189,"(41.641040988001, -99.365720623)",Cloudy,22
306190,606190,"(32.840571122, -86.631860762)",Humid,14
306191,606191,"(38.635790776, -92.566300053)",Rainy,-7
306192,606192,"(47.066528972, -109.424420645)",Sunny,16
306193,606193,"(38.890371385, -77.031961127)",Rainy,25
306194,606194,"(28.932040377, -81.928960539)",Rainy,23
306195,606195,"(42.827001032, -75.543970427)",Rainy,7
306196,606196,"(31.312660644, -92.445680071)",Sunny,34
306197,606197,"(39.766910452, -86.149960194)",Sunny,10
306198,606198,"(42.827001032, -75.543970427)",Sunny,4
306199,606199,"(40.485010283, -88.997710178)",Sunny,-4
306200,606200,"(38.665510202, -80.712640135)",Sunny,10
306201,606201,"(44.661319543001, -84.71439027)",Snowy,-9
306202,606202,"(21.304850435, -157.857749403)",Sunny,24
306203,606203,"(32.745510099, -89.538030825)",Sunny,19
306204,606204,"(47.475319779, -100.118421049)",Cold,7
306205,606205,"(45.254228894001, -68.985031336)",Snowy,20
306206,606206,"(41.708280193, -71.522470314)",Sunny,13
306207,606207,"(44.353130053, -100.373530637)",Snowy,30
306208,606208,"(28.932040377, -81.928960539)",Rainy,30
306209,606209,"(40.130570048, -74.273691288)",Cloudy,5
306210,606210,"(43.682630005, -114.363730042)",Snowy,13
306211,606211,"(28.932040377, -81.928960539)",Sunny,18
306212,606212,"(38.843840757, -106.133610921)",Sunny,15
306213,606213,"(40.060210141, -82.404260056)",Snowy,8
306214,606214,"(34.748650124, -92.274490743)",Rainy,5
306215,606215,"(32.840571122, -86.631860762)",Rainy,15
306216,606216,"(31.312660644, -92.445680071)",Sunny,32
306217,606217,"(43.235541343, -108.109830353)",Snowy,-5
306218,606218,"(38.635790776, -92.566300053)",Sunny,9
306219,606219,"(38.3477403, -98.200781227)",Cloudy,23
306220,606220,"(35.68094058, -85.774490914)",Rainy,16
306221,606221,"(43.235541343, -108.109830353)",Windy,26
306222,606222,"(38.665510202, -80.712640135)",Rainy,6
306223,606223,"(37.645970271, -84.774971048)",Rainy,9
306224,606224,"(39.766910452, -86.149960194)",Rainy,12
306225,606225,"(42.827001032, -75.543970427)",Cloudy,-2
306226,606226,"(31.312660644, -92.445680071)",Sunny,22
306227,606227,"(35.68094058, -85.774490914)",Rainy,9
306228,606228,"(31.312660644, -92.445680071)",Sunny,26
306229,606229,"(35.466220975, -79.159250463)",Cloudy,22
306230,606230,"(43.655950113, -71.50036092)",Rainy,27
306231,606231,"(42.27687047, -72.082690675)",Snowy,27
306232,606232,"(42.827001032, -75.543970427)",Rainy,3
306233,606233,"(32.840571122, -86.631860762)",Humid,22
306234,606234,"(39.290580964, -76.609260111)",Rainy,22
306235,606235,"(37.645970271, -84.774971048)",Cloudy,23
306236,606236,"(41.641040988001, -99.365720623)",Rainy,29
306237,606237,"(34.748650124, -92.274490743)",Rainy,23
306238,606238,"(64.845079957001, -147.722059036)",Foggy,11
306239,606239,"(43.235541343, -108.109830353)",Cloudy,-6
306240,606240,"(43.625381239, -72.517640791)",Rainy,22
306241,606241,"(35.472031356, -97.521070214)",Sunny,11
306242,606242,"(32.839681093, -83.627580346)",Rainy,15
306243,606243,"(40.060210141, -82.404260056)",Cloudy,22
306244,606244,"(35.68094058, -85.774490914)",Rainy,12
306245,606245,"(37.638640123, -120.999999538)",Foggy,37
306246,606246,"(38.890371385, -77.031961127)",Cloudy,23
306247,606247,"(32.840571122, -86.631860762)",Rainy,35
306248,606248,"(44.661319543001, -84.71439027)",Cloudy,22
306249,606249,"(35.472031356, -97.521070214)",Sunny,35
306250,606250,"(40.060210141, -82.404260056)",Rainy,3
306251,606251,"(44.567449424, -120.155031326)",Cloudy,26
306252,606252,"(44.661319543001, -84.71439027)",Cloudy,1
306253,606253,"(43.682630005, -114.363730042)",Snowy,-1
306254,606254,"(35.68094058, -85.774490914)",Cloudy,10
306255,606255,"(39.290580964, -76.609260111)",Cloudy,12
306256,606256,"(33.998821303, -81.045371207)",Humid,20
306257,606257,"(32.839681093, -83.627580346)",Rainy,27
306258,606258,"(41.708280193, -71.522470314)",Sunny,6
306259,606259,"(32.840571122, -86.631860762)",Rainy,21
306260,606260,"(42.469400913, -93.816490556)",Sunny,4
306261,606261,"(44.661319543001, -84.71439027)",Sunny,-3
306262,606262,"(41.708280193, -71.522470314)",Sunny,21
306263,606263,"(44.567449424, -120.155031326)",Rainy,10
306264,606264,"(40.060210141, -82.404260056)",Rainy,9
306265,606265,"(35.472031356, -97.521070214)",Sunny,20
306266,606266,"(34.520880952, -106.240580985)",Sunny,18
306267,606267,"(37.638640123, -120.999999538)",Foggy,15
306268,606268,"(47.522278629, -120.47001079)",Rainy,20
306269,606269,"(39.008830667, -75.577741168)",Sunny,12
306270,606270,"(38.843840757, -106.133610921)",Rainy,19
306271,606271,"(41.641040988001, -99.365720623)",Sunny,11
306272,606272,"(32.745510099, -89.538030825)",Rainy,16
306273,606273,"(32.840571122, -86.631860762)",Sunny,34
306274,606274,"(39.008830667, -75.577741168)",Rainy,4
306275,606275,"(43.235541343, -108.109830353)",Snowy,17
306276,606276,"(37.638640123, -120.999999538)",Foggy,28
306277,606277,"(42.827001032, -75.543970427)",Rainy,-6
306278,606278,"(64.845079957001, -147.722059036)",Snowy,0
306279,606279,"(39.766910452, -86.149960194)",Rainy,14
306280,606280,"(37.638640123, -120.999999538)",Cloudy,36
306281,606281,"(35.68094058, -85.774490914)",Rainy,28
306282,606282,"(39.290580964, -76.609260111)",Rainy,28
306283,606283,"(28.932040377, -81.928960539)",Rainy,27
306284,606284,"(38.635790776, -92.566300053)",Sunny,12
306285,606285,"(34.520880952, -106.240580985)",Sunny,17
306286,606286,"(41.708280193, -71.522470314)",Rainy,20
306287,606287,"(32.745510099, -89.538030825)",Humid,18
306288,606288,"(44.661319543001, -84.71439027)",Snowy,10
306289,606289,"(43.682630005, -114.363730042)",Cloudy,16
306290,606290,"(41.56266102, -72.649840952)",Rainy,-4
306291,606291,"(43.235541343, -108.109830353)",Cloudy,12
306292,606292,"(34.748650124, -92.274490743)",Cloudy,5
306293,606293,"(32.839681093, -83.627580346)",Rainy,32
306294,606294,"(38.890371385, -77.031961127)",Sunny,28
306295,606295,"(32.745510099, -89.538030825)",Humid,35
306296,606296,"(38.843840757, -106.133610921)",Rainy,15
306297,606297,"(38.890371385, -77.031961127)",Sunny,15
306298,606298,"(64.845079957001, -147.722059036)",Snowy,-11
306299,606299,"(38.3477403, -98.200781227)",Rainy,0
306300,606300,"(43.655950113, -71.50036092)",Rainy,22
