D_ID,P_ID,Ethnicity,Income
157743,7843,Black,"Less than $15,000"
157744,7844,Other,"Less than $15,000"
157745,7845,Asian,"$35,000 - $49,999"
157746,7846,Other,"$75,000 or greater"
157747,7847,Native American,"$35,000 - $49,999"
157748,7848,Pacific Islander,"$25,000 - $34,999"
157749,7849,Native American,"$75,000 or greater"
157750,7850,Hispanic,Unemployed
157751,7851,Pacific Islander,"$25,000 - $34,999"
157752,7852,White,"$15,000 - $24,999"
157753,7853,Other,"$35,000 - $49,999"
157754,7854,Black,"Less than $15,000"
157755,7855,Other,"$25,000 - $34,999"
157756,7856,Native American,"$25,000 - $34,999"
157757,7857,Other,Unemployed
157758,7858,White,"$15,000 - $24,999"
157759,7859,Other,"$75,000 or greater"
157760,7860,Black,"Less than $15,000"
157761,7861,Black,"$50,000 - $74,999"
157762,7862,Native American,Unemployed
157763,7863,Hispanic,"$50,000 - $74,999"
157764,7864,Native American,"$15,000 - $24,999"
157765,7865,Hispanic,"$50,000 - $74,999"
157766,7866,Pacific Islander,"$15,000 - $24,999"
157767,7867,Other,"$15,000 - $24,999"
157768,7868,Asian,"$50,000 - $74,999"
157769,7869,Black,"$75,000 or greater"
157770,7870,Hispanic,"$35,000 - $49,999"
157771,7871,Hispanic,"$25,000 - $34,999"
157772,7872,White,"$15,000 - $24,999"
157773,7873,Other,"$75,000 or greater"
157774,7874,Asian,Unemployed
157775,7875,White,"$50,000 - $74,999"
157776,7876,Asian,"Less than $15,000"
157777,7877,Other,"$15,000 - $24,999"
157778,7878,Black,"$75,000 or greater"
157779,7879,Asian,"$50,000 - $74,999"
157780,7880,Asian,Unemployed
157781,7881,Asian,"$15,000 - $24,999"
157782,7882,Other,"$50,000 - $74,999"
157783,7883,Black,"$15,000 - $24,999"
157784,7884,Asian,"$15,000 - $24,999"
157785,7885,Other,Unemployed
157786,7886,Asian,"$25,000 - $34,999"
157787,7887,Other,"$15,000 - $24,999"
157788,7888,Pacific Islander,"$35,000 - $49,999"
157789,7889,White,"$15,000 - $24,999"
157790,7890,White,"$50,000 - $74,999"
157791,7891,Black,"Less than $15,000"
157792,7892,Asian,"$15,000 - $24,999"
157793,7893,Other,"$75,000 or greater"
157794,7894,Asian,"$75,000 or greater"
157795,7895,Hispanic,"$35,000 - $49,999"
157796,7896,Pacific Islander,"$25,000 - $34,999"
157797,7897,Asian,"$35,000 - $49,999"
157798,7898,Pacific Islander,"$75,000 or greater"
157799,7899,Native American,"$25,000 - $34,999"
157800,7900,Black,"$50,000 - $74,999"
157801,7901,Other,"$25,000 - $34,999"
157802,7902,Pacific Islander,"$15,000 - $24,999"
157803,7903,Other,"$50,000 - $74,999"
157804,7904,Other,"Less than $15,000"
157805,7905,Other,"$35,000 - $49,999"
157806,7906,Other,"$25,000 - $34,999"
157807,7907,Hispanic,Unemployed
157808,7908,Pacific Islander,Unemployed
157809,7909,Black,"$25,000 - $34,999"
157810,7910,White,"$15,000 - $24,999"
157811,7911,Native American,"$15,000 - $24,999"
157812,7912,Other,Unemployed
157813,7913,White,"$50,000 - $74,999"
157814,7914,Asian,"$15,000 - $24,999"
157815,7915,Black,"$25,000 - $34,999"
157816,7916,Other,"$75,000 or greater"
157817,7917,Native American,"Less than $15,000"
157818,7918,Hispanic,"Less than $15,000"
157819,7919,Asian,"$15,000 - $24,999"
157820,7920,White,"$25,000 - $34,999"
157821,7921,Black,"$75,000 or greater"
157822,7922,Asian,"$15,000 - $24,999"
157823,7923,Asian,"$25,000 - $34,999"
157824,7924,Pacific Islander,"$15,000 - $24,999"
157825,7925,Hispanic,"$35,000 - $49,999"
157826,7926,Hispanic,Unemployed
157827,7927,Asian,"$35,000 - $49,999"
157828,7928,Black,"Less than $15,000"
157829,7929,Hispanic,"$75,000 or greater"
157830,7930,Asian,"$50,000 - $74,999"
157831,7931,White,"$15,000 - $24,999"
157832,7932,Asian,"$25,000 - $34,999"
157833,7933,Other,"$75,000 or greater"
157834,7934,Pacific Islander,Unemployed
157835,7935,Native American,Unemployed
157836,7936,White,"Less than $15,000"
157837,7937,Asian,"$75,000 or greater"
157838,7938,Asian,"Less than $15,000"
157839,7939,Hispanic,"$15,000 - $24,999"
157840,7940,Hispanic,"$75,000 or greater"
157841,7941,Black,"Less than $15,000"
157842,7942,Native American,"Less than $15,000"
157843,7943,Black,Unemployed
157844,7944,Pacific Islander,"$50,000 - $74,999"
157845,7945,Native American,"$50,000 - $74,999"
157846,7946,White,"$50,000 - $74,999"
157847,7947,Hispanic,"$25,000 - $34,999"
157848,7948,Native American,"$15,000 - $24,999"
157849,7949,Native American,"Less than $15,000"
157850,7950,Native American,"$15,000 - $24,999"
157851,7951,Asian,"$15,000 - $24,999"
157852,7952,Other,Unemployed
157853,7953,Black,"$50,000 - $74,999"
157854,7954,Other,Unemployed
157855,7955,White,"$25,000 - $34,999"
157856,7956,Asian,"$15,000 - $24,999"
157857,7957,White,"$25,000 - $34,999"
157858,7958,White,"Less than $15,000"
157859,7959,Asian,Unemployed
157860,7960,Other,Unemployed
157861,7961,Native American,"$25,000 - $34,999"
157862,7962,Hispanic,"$25,000 - $34,999"
157863,7963,Native American,"$25,000 - $34,999"
157864,7964,Pacific Islander,Unemployed
157865,7965,Asian,"Less than $15,000"
157866,7966,Native American,"$25,000 - $34,999"
157867,7967,White,Unemployed
157868,7968,Asian,"$15,000 - $24,999"
157869,7969,Asian,Unemployed
157870,7970,Other,"$35,000 - $49,999"
157871,7971,Asian,"$50,000 - $74,999"
157872,7972,Asian,"$75,000 or greater"
157873,7973,Pacific Islander,"$15,000 - $24,999"
157874,7974,White,"$50,000 - $74,999"
157875,7975,Pacific Islander,"$35,000 - $49,999"
157876,7976,Hispanic,"Less than $15,000"
157877,7977,Asian,"$15,000 - $24,999"
157878,7978,Pacific Islander,"$75,000 or greater"
157879,7979,White,"$35,000 - $49,999"
157880,7980,White,"$75,000 or greater"
157881,7981,Hispanic,"$25,000 - $34,999"
157882,7982,Black,"$15,000 - $24,999"
157883,7983,Other,"$35,000 - $49,999"
157884,7984,Native American,"$75,000 or greater"
157885,7985,Pacific Islander,"Less than $15,000"
157886,7986,Asian,"$35,000 - $49,999"
157887,7987,White,"$50,000 - $74,999"
157888,7988,Native American,"$15,000 - $24,999"
157889,7989,Hispanic,"$35,000 - $49,999"
157890,7990,White,"$35,000 - $49,999"
157891,7991,Asian,"$25,000 - $34,999"
157892,7992,Asian,"$75,000 or greater"
157893,7993,Pacific Islander,"$15,000 - $24,999"
157894,7994,Hispanic,"$35,000 - $49,999"
157895,7995,Hispanic,"$15,000 - $24,999"
157896,7996,Black,"$50,000 - $74,999"
157897,7997,White,"$25,000 - $34,999"
157898,7998,White,"$25,000 - $34,999"
157899,7999,Asian,"$35,000 - $49,999"
157900,8000,Black,"$15,000 - $24,999"
157901,8001,Black,"$75,000 or greater"
157902,8002,Pacific Islander,"$25,000 - $34,999"
157903,8003,Asian,"$75,000 or greater"
157904,8004,Other,"$25,000 - $34,999"
157905,8005,Other,"Less than $15,000"
157906,8006,Other,"$75,000 or greater"
157907,8007,Pacific Islander,"$25,000 - $34,999"
157908,8008,Hispanic,"Less than $15,000"
157909,8009,White,Unemployed
157910,8010,Black,"$35,000 - $49,999"
157911,8011,White,"$25,000 - $34,999"
157912,8012,Black,"$35,000 - $49,999"
157913,8013,Black,Unemployed
157914,8014,Black,"Less than $15,000"
157915,8015,White,"$35,000 - $49,999"
157916,8016,Black,"$15,000 - $24,999"
157917,8017,Native American,"Less than $15,000"
157918,8018,Hispanic,"$75,000 or greater"
157919,8019,Asian,Unemployed
157920,8020,Pacific Islander,"$35,000 - $49,999"
157921,8021,Native American,"$50,000 - $74,999"
157922,8022,Hispanic,"Less than $15,000"
157923,8023,Other,"$75,000 or greater"
157924,8024,Other,"Less than $15,000"
157925,8025,White,"$75,000 or greater"
157926,8026,Other,"$50,000 - $74,999"
157927,8027,Native American,"$75,000 or greater"
157928,8028,Native American,"Less than $15,000"
157929,8029,White,"$75,000 or greater"
157930,8030,Black,"Less than $15,000"
157931,8031,Hispanic,"$35,000 - $49,999"
157932,8032,Hispanic,Unemployed
157933,8033,Hispanic,Unemployed
157934,8034,White,"$75,000 or greater"
157935,8035,Native American,"$50,000 - $74,999"
157936,8036,Pacific Islander,"$50,000 - $74,999"
157937,8037,Pacific Islander,"$35,000 - $49,999"
157938,8038,Hispanic,"$15,000 - $24,999"
157939,8039,Other,"$25,000 - $34,999"
157940,8040,Native American,"Less than $15,000"
157941,8041,White,"$35,000 - $49,999"
157942,8042,White,"$25,000 - $34,999"
157943,8043,Asian,"$35,000 - $49,999"
157944,8044,Hispanic,"$35,000 - $49,999"
157945,8045,White,"$35,000 - $49,999"
157946,8046,Black,"$35,000 - $49,999"
157947,8047,White,"$15,000 - $24,999"
157948,8048,White,"$75,000 or greater"
157949,8049,Other,"$25,000 - $34,999"
157950,8050,Hispanic,"$50,000 - $74,999"
157951,8051,Other,"$35,000 - $49,999"
157952,8052,Native American,"$35,000 - $49,999"
157953,8053,Other,"$15,000 - $24,999"
157954,8054,Native American,"$50,000 - $74,999"
157955,8055,Asian,"$35,000 - $49,999"
157956,8056,Black,"$25,000 - $34,999"
157957,8057,Asian,"$35,000 - $49,999"
157958,8058,Native American,"$50,000 - $74,999"
157959,8059,Native American,"$35,000 - $49,999"
157960,8060,Asian,"Less than $15,000"
157961,8061,Hispanic,"$35,000 - $49,999"
157962,8062,Hispanic,"$15,000 - $24,999"
157963,8063,Pacific Islander,"$75,000 or greater"
157964,8064,Asian,"$50,000 - $74,999"
157965,8065,Other,"$35,000 - $49,999"
157966,8066,Pacific Islander,"$50,000 - $74,999"
157967,8067,Other,"$75,000 or greater"
157968,8068,Pacific Islander,"Less than $15,000"
157969,8069,Hispanic,Unemployed
157970,8070,Native American,"$25,000 - $34,999"
157971,8071,Asian,"$75,000 or greater"
157972,8072,Pacific Islander,"$25,000 - $34,999"
157973,8073,White,"$35,000 - $49,999"
157974,8074,Black,"$50,000 - $74,999"
157975,8075,Black,"$35,000 - $49,999"
157976,8076,Native American,"$15,000 - $24,999"
157977,8077,Black,"Less than $15,000"
157978,8078,Asian,"$35,000 - $49,999"
157979,8079,Black,"Less than $15,000"
157980,8080,Asian,"$50,000 - $74,999"
157981,8081,Native American,"$50,000 - $74,999"
157982,8082,Asian,"$50,000 - $74,999"
157983,8083,Hispanic,"$75,000 or greater"
157984,8084,Black,"$50,000 - $74,999"
157985,8085,White,"$35,000 - $49,999"
157986,8086,Hispanic,"$35,000 - $49,999"
157987,8087,Black,"$15,000 - $24,999"
157988,8088,Asian,Unemployed
157989,8089,Hispanic,"$35,000 - $49,999"
157990,8090,Asian,"$15,000 - $24,999"
157991,8091,Black,"$35,000 - $49,999"
157992,8092,Hispanic,"$35,000 - $49,999"
157993,8093,Black,"$35,000 - $49,999"
157994,8094,Pacific Islander,"$50,000 - $74,999"
157995,8095,Other,Unemployed
157996,8096,Native American,"$25,000 - $34,999"
157997,8097,Black,"$35,000 - $49,999"
157998,8098,Asian,Unemployed
157999,8099,Pacific Islander,"$15,000 - $24,999"
158000,8100,White,"$15,000 - $24,999"
158001,8101,Black,"$15,000 - $24,999"
158002,8102,Hispanic,"$15,000 - $24,999"
158003,8103,White,"$25,000 - $34,999"
158004,8104,Native American,Unemployed
158005,8105,White,"$75,000 or greater"
158006,8106,White,"$75,000 or greater"
158007,8107,Other,"$75,000 or greater"
158008,8108,Hispanic,"$15,000 - $24,999"
158009,8109,White,"$75,000 or greater"
158010,8110,White,"$15,000 - $24,999"
158011,8111,Other,"$75,000 or greater"
158012,8112,Native American,"$25,000 - $34,999"
158013,8113,Asian,"$35,000 - $49,999"
158014,8114,Asian,"$50,000 - $74,999"
158015,8115,Asian,"$25,000 - $34,999"
158016,8116,Native American,"$15,000 - $24,999"
158017,8117,Hispanic,Unemployed
158018,8118,Black,"$50,000 - $74,999"
158019,8119,Other,"Less than $15,000"
158020,8120,Asian,"$25,000 - $34,999"
158021,8121,Native American,"$25,000 - $34,999"
158022,8122,Other,"$35,000 - $49,999"
158023,8123,Other,"$50,000 - $74,999"
158024,8124,Pacific Islander,"$25,000 - $34,999"
158025,8125,Asian,"$15,000 - $24,999"
158026,8126,Black,"$50,000 - $74,999"
158027,8127,Black,"Less than $15,000"
158028,8128,Asian,"$15,000 - $24,999"
158029,8129,Other,"$75,000 or greater"
158030,8130,Native American,"$35,000 - $49,999"
158031,8131,Native American,"$75,000 or greater"
158032,8132,Asian,"Less than $15,000"
158033,8133,Native American,"$35,000 - $49,999"
158034,8134,Asian,"Less than $15,000"
158035,8135,White,"$75,000 or greater"
158036,8136,Other,"$35,000 - $49,999"
158037,8137,Black,"Less than $15,000"
158038,8138,White,Unemployed
158039,8139,Pacific Islander,"$35,000 - $49,999"
158040,8140,Other,"$50,000 - $74,999"
158041,8141,Native American,"Less than $15,000"
158042,8142,Other,"$15,000 - $24,999"
158043,8143,Hispanic,Unemployed
158044,8144,Other,"$50,000 - $74,999"
158045,8145,Other,Unemployed
158046,8146,Asian,"$75,000 or greater"
158047,8147,Black,"$50,000 - $74,999"
158048,8148,White,"Less than $15,000"
158049,8149,Hispanic,"$50,000 - $74,999"
158050,8150,Asian,"$25,000 - $34,999"
158051,8151,Native American,"$25,000 - $34,999"
158052,8152,Native American,"Less than $15,000"
158053,8153,Black,"$15,000 - $24,999"
158054,8154,Native American,"$50,000 - $74,999"
158055,8155,Black,"$50,000 - $74,999"
158056,8156,Black,"$15,000 - $24,999"
158057,8157,Pacific Islander,"$15,000 - $24,999"
158058,8158,White,"$25,000 - $34,999"
158059,8159,Asian,"$15,000 - $24,999"
158060,8160,Other,"$75,000 or greater"
158061,8161,White,"$15,000 - $24,999"
158062,8162,Hispanic,"$25,000 - $34,999"
158063,8163,White,"$35,000 - $49,999"
158064,8164,Hispanic,"$15,000 - $24,999"
158065,8165,Other,"$50,000 - $74,999"
158066,8166,Black,"$75,000 or greater"
158067,8167,Asian,"Less than $15,000"
158068,8168,White,"$75,000 or greater"
158069,8169,Other,"$75,000 or greater"
158070,8170,Native American,"$35,000 - $49,999"
158071,8171,Asian,"$75,000 or greater"
158072,8172,Hispanic,"$25,000 - $34,999"
158073,8173,Other,"Less than $15,000"
158074,8174,Native American,"$50,000 - $74,999"
158075,8175,Pacific Islander,"$25,000 - $34,999"
158076,8176,Asian,"$75,000 or greater"
158077,8177,Native American,"Less than $15,000"
158078,8178,Other,"$75,000 or greater"
158079,8179,White,"$35,000 - $49,999"
158080,8180,Native American,"$25,000 - $34,999"
158081,8181,Native American,"$35,000 - $49,999"
158082,8182,White,"$35,000 - $49,999"
158083,8183,Pacific Islander,"Less than $15,000"
158084,8184,Black,"$25,000 - $34,999"
158085,8185,Asian,"$50,000 - $74,999"
158086,8186,Native American,"$50,000 - $74,999"
158087,8187,Pacific Islander,"$15,000 - $24,999"
158088,8188,White,"$75,000 or greater"
158089,8189,Black,"$15,000 - $24,999"
158090,8190,Pacific Islander,"$25,000 - $34,999"
158091,8191,Other,Unemployed
158092,8192,Black,"$75,000 or greater"
158093,8193,Hispanic,"Less than $15,000"
158094,8194,Black,"$15,000 - $24,999"
158095,8195,Asian,"$15,000 - $24,999"
158096,8196,Hispanic,Unemployed
158097,8197,Black,"$15,000 - $24,999"
158098,8198,Other,Unemployed
158099,8199,Native American,"$50,000 - $74,999"
158100,8200,Pacific Islander,"$50,000 - $74,999"
158101,8201,Black,"$75,000 or greater"
158102,8202,Pacific Islander,"$15,000 - $24,999"
158103,8203,Hispanic,"$15,000 - $24,999"
158104,8204,Other,Unemployed
158105,8205,Native American,"$25,000 - $34,999"
158106,8206,White,"$75,000 or greater"
158107,8207,Asian,"$50,000 - $74,999"
158108,8208,Asian,"$35,000 - $49,999"
158109,8209,Pacific Islander,"Less than $15,000"
158110,8210,Black,"$35,000 - $49,999"
158111,8211,Hispanic,"$75,000 or greater"
158112,8212,Hispanic,"Less than $15,000"
158113,8213,Native American,"$15,000 - $24,999"
158114,8214,Other,"$75,000 or greater"
158115,8215,Asian,Unemployed
158116,8216,Black,Unemployed
158117,8217,White,"$25,000 - $34,999"
158118,8218,Hispanic,"Less than $15,000"
158119,8219,Black,Unemployed
158120,8220,Other,Unemployed
158121,8221,White,Unemployed
158122,8222,Other,"$75,000 or greater"
158123,8223,Native American,"$15,000 - $24,999"
158124,8224,Black,"$75,000 or greater"
158125,8225,Native American,"Less than $15,000"
158126,8226,Black,"$75,000 or greater"
158127,8227,Asian,"$35,000 - $49,999"
158128,8228,Asian,Unemployed
158129,8229,Black,Unemployed
158130,8230,Asian,"$15,000 - $24,999"
158131,8231,Asian,"$15,000 - $24,999"
158132,8232,Asian,"Less than $15,000"
158133,8233,Pacific Islander,"$35,000 - $49,999"
158134,8234,Pacific Islander,"$35,000 - $49,999"
158135,8235,Other,"Less than $15,000"
158136,8236,Asian,"$75,000 or greater"
158137,8237,Black,"$15,000 - $24,999"
158138,8238,Pacific Islander,"$25,000 - $34,999"
158139,8239,Other,Unemployed
158140,8240,Pacific Islander,"$50,000 - $74,999"
158141,8241,Asian,"$35,000 - $49,999"
158142,8242,Asian,"$75,000 or greater"
158143,8243,White,"$15,000 - $24,999"
158144,8244,White,"$25,000 - $34,999"
158145,8245,Hispanic,Unemployed
158146,8246,Black,"$25,000 - $34,999"
158147,8247,Hispanic,"$15,000 - $24,999"
158148,8248,Hispanic,"$50,000 - $74,999"
158149,8249,Pacific Islander,Unemployed
158150,8250,Black,"$50,000 - $74,999"
158151,8251,Pacific Islander,"$50,000 - $74,999"
158152,8252,Native American,"$35,000 - $49,999"
158153,8253,Black,"$35,000 - $49,999"
158154,8254,Other,"$50,000 - $74,999"
158155,8255,Asian,"$50,000 - $74,999"
158156,8256,Asian,"$15,000 - $24,999"
158157,8257,Pacific Islander,"$50,000 - $74,999"
158158,8258,White,"$75,000 or greater"
158159,8259,Asian,"$35,000 - $49,999"
158160,8260,Native American,"Less than $15,000"
158161,8261,Native American,Unemployed
158162,8262,Asian,"Less than $15,000"
158163,8263,Native American,"$50,000 - $74,999"
158164,8264,Black,"Less than $15,000"
158165,8265,Pacific Islander,"$25,000 - $34,999"
158166,8266,Native American,"$35,000 - $49,999"
158167,8267,Pacific Islander,"Less than $15,000"
158168,8268,Other,"$35,000 - $49,999"
158169,8269,Hispanic,"$50,000 - $74,999"
158170,8270,Asian,"$75,000 or greater"
158171,8271,White,"$25,000 - $34,999"
158172,8272,Black,"$50,000 - $74,999"
158173,8273,Native American,"$25,000 - $34,999"
158174,8274,Asian,"$25,000 - $34,999"
158175,8275,Other,"$25,000 - $34,999"
158176,8276,Hispanic,"Less than $15,000"
158177,8277,White,"$75,000 or greater"
158178,8278,Hispanic,"$50,000 - $74,999"
158179,8279,Other,"$75,000 or greater"
158180,8280,Black,"$50,000 - $74,999"
158181,8281,Hispanic,Unemployed
158182,8282,Asian,"$75,000 or greater"
158183,8283,White,"$75,000 or greater"
